Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Influenza A	5/171	0.4239178993455579	1.0	0	0	1.1719345122994527	1.0057723354528425	PYCARD;AKT2;MAP2K6;HLA-DPA1;SLC25A6
NF-kappa B signaling pathway	3/95	0.4239403945022609	1.0	0	0	1.2656892732834089	1.0861669604089468	SYK;CSNK2A2;BTK
Human immunodeficiency virus 1 infection	6/212	0.4355599478721355	1.0	0	0	1.1343441600181496	0.9427793388865101	BST2;PDIA3;WEE2;AKT2;APOBEC3A;MAP2K6
Aldosterone synthesis and secretion	3/98	0.44375323966298486	1.0	0	0	1.2269436832849372	0.9968753477201518	CAMK1;PRKACA;CREB5
Choline metabolism in cancer	3/99	0.4502986517606096	1.0	0	0	1.2145503127467057	0.9690219782238011	CHKB;AKT2;WAS
Progesterone-mediated oocyte maturation	3/99	0.4502986517606096	1.0	0	0	1.2145503127467057	0.9690219782238011	AKT2;RPS6KA1;PRKACA
Measles	4/138	0.45257259296708846	1.0	0	0	1.1617437774098922	0.9210387177398254	AKT2;CSNK2A2;FCGR2B;IL2
Inflammatory mediator regulation of TRP channels	3/100	0.45681252344287365	1.0	0	0	1.2024048096192383	0.9420627720518913	TRPV2;PRKACA;MAP2K6
NOD-like receptor signaling pathway	5/178	0.458101133894999	1.0	0	0	1.1258472000180135	0.8789098453982915	PYCARD;CARD9;TRPV2;CARD16;TP53BP1
Ribosome biogenesis in eukaryotes	3/101	0.4632936620901169	1.0	0	0	1.1904998115041965	0.9159636102852832	GNL3L;CSNK2A2;REXO2
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/25	0.4684968242387519	1.0	0	0	1.6032064128256514	1.2155927148684615	PGAP1
alpha-Linolenic acid metabolism	1/25	0.4684968242387519	1.0	0	0	1.6032064128256514	1.2155927148684615	FADS2
Arachidonic acid metabolism	2/63	0.4685698743106791	1.0	0	0	1.27238604192512	0.9645577423859204	ALOX5;TBXAS1
Cytosolic DNA-sensing pathway	2/63	0.4685698743106791	1.0	0	0	1.27238604192512	0.9645577423859204	PYCARD;ZBP1
Maturity onset diabetes of the young	1/26	0.48177439669322825	1.0	0	0	1.5415446277169724	1.1257581796782758	HHEX
Central carbon metabolism in cancer	2/65	0.4848972014536226	1.0	0	0	1.233235702173578	0.8926386511807349	FLT3;AKT2
Cortisol synthesis and secretion	2/65	0.4848972014536226	1.0	0	0	1.233235702173578	0.8926386511807349	PRKACA;CREB5
Inflammatory bowel disease (IBD)	2/65	0.4848972014536226	1.0	0	0	1.233235702173578	0.8926386511807349	IL2;HLA-DPA1
Shigellosis	2/65	0.4848972014536226	1.0	0	0	1.233235702173578	0.8926386511807349	ARPC1B;WAS
Cell adhesion molecules (CAMs)	4/145	0.4906640074020756	1.0	0	0	1.1056595950521733	0.7872248641536519	SPN;ITGAM;ITGB2;HLA-DPA1
Human cytomegalovirus infection	6/225	0.4923545817365023	1.0	0	0	1.068804275217101	0.7573078182809101	PDIA3;AKT2;CXCR2;PRKACA;MAP2K6;CREB5
Non-small cell lung cancer	2/66	0.4929433227493972	1.0	0	0	1.2145503127467057	0.8591256155286086	RASSF1;AKT2
Parathyroid hormone synthesis, secretion and action	3/106	0.4951698034869171	1.0	0	0	1.1343441600181496	0.7972789403977747	ARRB1;PRKACA;CREB5
Long-term potentiation	2/67	0.500909536056892	1.0	0	0	1.1964226961385458	0.8271226165215465	RPS6KA1;PRKACA
Calcium signaling pathway	5/188	0.505856142597193	1.0	0	0	1.0659617106553532	0.7264560538993745	HRH2;P2RX1;CAMK1;PRKACA;SLC25A6
Phospholipase D signaling pathway	4/148	0.5066542646029109	1.0	0	0	1.0832475762335483	0.7365286593369689	CYTH4;SYK;AKT2;CXCR2
Drug metabolism	3/108	0.5076544218358136	1.0	0	0	1.11333778668448	0.7547921786577281	CDA;TK2;FMO5
Amphetamine addiction	2/68	0.5087948142513435	1.0	0	0	1.1788282447247436	0.7965465744715722	PRKACA;CREB5
Glycolysis / Gluconeogenesis	2/68	0.5087948142513435	1.0	0	0	1.1788282447247436	0.7965465744715722	LDHC;FBP1
Adipocytokine signaling pathway	2/69	0.516598230750829	1.0	0	0	1.1617437774098922	0.7673199420538523	AKT2;CAMKK2
TNF signaling pathway	3/110	0.519976372135044	1.0	0	0	1.093095281472035	0.714853605364382	AKT2;MAP2K6;CREB5
Ras signaling pathway	6/232	0.522163251448912	1.0	0	0	1.0365558703614124	0.673528088335841	RASSF1;FLT3;AKT2;PRKACA;RASGRP2;RASGRP4
Cholinergic synapse	3/112	0.5321293706426967	1.0	0	0	1.07357572287432	0.677285257626295	AKT2;PRKACA;CREB5
Adherens junction	2/72	0.5395094657929208	1.0	0	0	1.11333778668448	0.6870351246335921	CSNK2A2;WAS
Asthma	1/31	0.5433583388350804	1.0	0	0	1.2929083974400413	0.7886563481965001	HLA-DPA1
Bacterial invasion of epithelial cells	2/74	0.5543614743664991	1.0	0	0	1.0832475762335483	0.6390492598190445	ARPC1B;WAS
Metabolism of xenobiotics by cytochrome P450	2/74	0.5543614743664991	1.0	0	0	1.0832475762335483	0.6390492598190445	DHDH;CYP1A1
PPAR signaling pathway	2/74	0.5543614743664991	1.0	0	0	1.0832475762335483	0.6390492598190445	FADS2;FABP5
Propanoate metabolism	1/32	0.5547692049322223	1.0	0	0	1.25250501002004	0.7379798330323151	LDHC
Gastric acid secretion	2/75	0.5616593734581257	1.0	0	0	1.068804275217101	0.6165501241299798	HRH2;PRKACA
Glioma	2/75	0.5616593734581257	1.0	0	0	1.068804275217101	0.6165501241299798	AKT2;CAMK1
Base excision repair	1/33	0.5658954848618294	1.0	0	0	1.2145503127467057	0.6914992087824988	OGG1
Fructose and mannose metabolism	1/33	0.5658954848618294	1.0	0	0	1.2145503127467057	0.6914992087824988	FBP1
Cellular senescence	4/160	0.5681900837011026	1.0	0	0	1.0020040080160322	0.5664321260941193	CHEK2;AKT2;MAP2K6;SLC25A6
Herpes simplex virus 1 infection	12/492	0.5730705651077739	1.0	0	0	0.9775648858692996	0.5442557501094121	BST2;PDIA3;SYK;AKT2;CARD9;ZNF736;ZNF813;ZNF316;POU2F2;HLA-DPA1;ZNF233;ZNF563
Neurotrophin signaling pathway	3/119	0.5732577598581827	1.0	0	0	1.0104242097640659	0.5622200576600401	SORT1;AKT2;RPS6KA1
Antigen processing and presentation	2/77	0.5759972803565592	1.0	0	0	1.041043125211462	0.5742938759603243	PDIA3;HLA-DPA1
Pentose and glucuronate interconversions	1/34	0.5767442622659661	1.0	0	0	1.1788282447247436	0.6487755869007844	DHDH
Necroptosis	4/162	0.5780279881775666	1.0	0	0	0.9896335881639823	0.5424508167243636	PYCARD;ZBP1;PYGL;SLC25A6
Synaptic vesicle cycle	2/78	0.5830368232459177	1.0	0	0	1.0276964184779815	0.5544472873639099	TCIRG1;ATP6V0A1
Alanine, aspartate and glutamate metabolism	1/35	0.5873224448299629	1.0	0	0	1.145147437732608	0.6094260523423816	ALDH4A1
Prion diseases	1/35	0.5873224448299629	1.0	0	0	1.145147437732608	0.6094260523423816	PRKACA
Protein processing in endoplasmic reticulum	4/165	0.5925429513404824	1.0	0	0	0.9716402501973644	0.508490354659723	PDIA3;GANAB;HSPA4L;RNF185
Starch and sucrose metabolism	1/36	0.5976367686206209	1.0	0	0	1.11333778668448	0.5731152526311586	PYGL
Cell cycle	3/124	0.6012216714040295	1.0	0	0	0.969681298080031	0.4933656747431333	CDKN2D;WEE2;CHEK2
Cytokine-cytokine receptor interaction	7/294	0.602733518316735	1.0	0	0	0.95428953144384	0.48313780555348085	IL32;CX3CR1;IL11;TNFSF12;CXCR2;TNFRSF10C;IL2
Primary immunodeficiency	1/37	0.607693802400194	1.0	0	0	1.0832475762335483	0.5395484356233516	BTK
Chemical carcinogenesis	2/82	0.6103297683136937	1.0	0	0	0.9775648858692996	0.4826783949317437	SULT1A1;CYP1A1
Pyruvate metabolism	1/39	0.627061462527919	1.0	0	0	1.0276964184779815	0.4796369321136311	LDHC
Insulin secretion	2/86	0.6362406061926168	1.0	0	0	0.9320967516428205	0.42147408823246774	PRKACA;CREB5
Oxidative phosphorylation	3/133	0.6484353420182888	1.0	0	0	0.9040637666310063	0.39163408088389035	TCIRG1;COX6C;ATP6V0A1
Tryptophan metabolism	1/42	0.6543383244988259	1.0	0	0	0.95428953144384	0.4047435304314916	CYP1A1
Morphine addiction	2/91	0.6667063671398114	1.0	0	0	0.8808826444096985	0.35711472102140146	ARRB1;PRKACA
Estrogen signaling pathway	3/137	0.6681030399219701	1.0	0	0	0.8776677442476194	0.35397469329387315	AKT2;PRKACA;CREB5
Carbohydrate digestion and absorption	1/44	0.6714074145685438	1.0	0	0	0.9109127345600292	0.3628886418772273	AKT2
Th1 and Th2 cell differentiation	2/92	0.6725466986911268	1.0	0	0	0.8713078330574192	0.3456336407459404	IL2;HLA-DPA1
GnRH signaling pathway	2/93	0.6783038044085001	1.0	0	0	0.8619389316266943	0.3345702176875032	PRKACA;MAP2K6
IL-17 signaling pathway	2/93	0.6783038044085001	1.0	0	0	0.8619389316266943	0.3345702176875032	FOSL1;S100A8
Small cell lung cancer	2/93	0.6783038044085001	1.0	0	0	0.8619389316266943	0.3345702176875032	AKT2;ITGA2
Basal transcription factors	1/45	0.6796238418937326	1.0	0	0	0.8906702293475841	0.3439909218923916	TAF13
Glycosphingolipid biosynthesis	1/45	0.6796238418937326	1.0	0	0	0.8906702293475841	0.3439909218923916	FUT7
Transcriptional misregulation in cancer	4/186	0.6854402449482832	1.0	0	0	0.8619389316266943	0.32554912302340744	HHEX;SPI1;ITGAM;FLT3
Thermogenesis	5/231	0.6867233543557449	1.0	0	0	0.8675359376762182	0.3260406131631921	RPS6KA1;ZNF516;PRKACA;COX6C;CREB5
Parkinson disease	3/142	0.6915420213519045	1.0	0	0	0.8467639504360834	0.312313100555085	PRKACA;COX6C;SLC25A6
Apoptosis	3/143	0.6960774966956201	1.0	0	0	0.8408425242092578	0.30463243607704654	DFFB;AKT2;CTSF
Glycerophospholipid metabolism	2/97	0.700510519657976	1.0	0	0	0.8263950581575522	0.29415192939420687	CHKB;GPD1
Prostate cancer	2/97	0.700510519657976	1.0	0	0	0.8263950581575522	0.29415192939420687	AKT2;CREB5
Endocrine and other factor-regulated calcium reabsorption	1/48	0.70306312169229	1.0	0	0	0.83500334001336	0.29417885952429185	PRKACA
Pancreatic secretion	2/98	0.7058596239486489	1.0	0	0	0.8179624555232914	0.28492813724813587	BST1;RAB3D
Phosphatidylinositol signaling system	2/99	0.7111289165173832	1.0	0	0	0.8097002084978038	0.27602805484220155	IMPA2;INPPL1
N-Glycan biosynthesis	1/50	0.7177304776127647	1.0	0	0	0.8016032064128257	0.26586064911887247	GANAB
Human papillomavirus infection	7/330	0.7196779751239544	1.0	0	0	0.8501852189226939	0.2796696382527787	FZD2;AKT2;ITGA2;TCIRG1;PRKACA;ATP6V0A1;CREB5
Melanogenesis	2/101	0.7214306590779099	1.0	0	0	0.7936665410027977	0.2591472148263827	FZD2;PRKACA
T cell receptor signaling pathway	2/101	0.7214306590779099	1.0	0	0	0.7936665410027977	0.2591472148263827	AKT2;IL2
Non-alcoholic fatty liver disease (NAFLD)	3/149	0.7222332497744723	1.0	0	0	0.8069830937041869	0.262598053798359	GSK3A;AKT2;COX6C
Amyotrophic lateral sclerosis (ALS)	1/51	0.7247907172134752	1.0	0	0	0.7858854964831624	0.2529547972116268	MAP2K6
Chagas disease (American trypanosomiasis)	2/103	0.7314211003301349	1.0	0	0	0.7782555402066268	0.24341181348985963	AKT2;IL2
mTOR signaling pathway	3/152	0.7346388847219986	1.0	0	0	0.7910557958021305	0.24394279121925308	FZD2;AKT2;RPS6KA1
Focal adhesion	4/199	0.734953988080718	1.0	0	0	0.8056313632289706	0.24809206995262023	PARVG;AKT2;ITGA2;MYL12A
Toll-like receptor signaling pathway	2/104	0.7363013230243781	1.0	0	0	0.7707723138584862	0.23594561257439783	AKT2;MAP2K6
Ribosome	3/153	0.7386758224275315	1.0	0	0	0.7858854964831624	0.23804167148160577	RPS28;RPL36A;RPS10
Proteoglycans in cancer	4/201	0.7420256361526166	1.0	0	0	0.7976151307590305	0.23798561209239147	FZD2;AKT2;ITGA2;PRKACA
Viral carcinogenesis	4/201	0.7420256361526166	1.0	0	0	0.7976151307590305	0.23798561209239147	GSN;SYK;PRKACA;CREB5
Cushing syndrome	3/155	0.746603678064511	1.0	0	0	0.7757450384640249	0.22668882494900022	FZD2;PRKACA;CREB5
Th17 cell differentiation	2/107	0.7504906640453064	1.0	0	0	0.7491618751521735	0.21503048536885905	IL2;HLA-DPA1
Endometrial cancer	1/58	0.7695158178272834	1.0	0	0	0.6910372469076083	0.18104745348185977	AKT2
JAK-STAT signaling pathway	3/162	0.7728456291504839	1.0	0	0	0.7422251911229867	0.1912535841275644	IL11;AKT2;IL2
VEGF signaling pathway	1/59	0.7752830853042475	1.0	0	0	0.6793247511973098	0.17290652149302896	AKT2
Hepatitis B	3/163	0.7764071250883569	1.0	0	0	0.7376716623430911	0.18668865385614475	AKT2;MAP2K6;CREB5
Serotonergic synapse	2/113	0.7769061038386742	1.0	0	0	0.7093833685069253	0.17907374422987063	ALOX5;PRKACA
Steroid hormone biosynthesis	1/60	0.7809063226585379	1.0	0	0	0.6680026720106881	0.16519711537479384	CYP1A1
cGMP-PKG signaling pathway	3/166	0.786817427110367	1.0	0	0	0.7243402467585773	0.17366712463016767	AKT2;CREB5;SLC25A6
Thyroid hormone signaling pathway	2/116	0.7891741420869729	1.0	0	0	0.6910372469076083	0.16361569351488306	AKT2;PRKACA
Basal cell carcinoma	1/63	0.7969473087674392	1.0	0	0	0.63619302096256	0.14439463965261765	FZD2
Mitophagy	1/65	0.8069846249700656	1.0	0	0	0.616617851086789	0.13223410696801885	CSNK2A2
Retinol metabolism	1/67	0.8165267159212919	1.0	0	0	0.5982113480692729	0.12125483627334348	CYP1A1
Oocyte meiosis	2/125	0.8224780675106375	1.0	0	0	0.6412825651302605	0.12532807204085417	RPS6KA1;PRKACA
Renal cell carcinoma	1/69	0.8255979685294595	1.0	0	0	0.5808718887049461	0.11132255517230018	AKT2
Renin secretion	1/69	0.8255979685294595	1.0	0	0	0.5808718887049461	0.11132255517230018	PRKACA
Prolactin signaling pathway	1/70	0.8299643219162436	1.0	0	0	0.572573718866304	0.1067120324984155	AKT2
Alcoholism	3/180	0.8302078926551616	1.0	0	0	0.6680026720106881	0.12430136037149637	PRKACA;CREB5;CAMKK2
Axon guidance	3/181	0.832996475961432	1.0	0	0	0.6643120495133914	0.121386995446854	ABLIM2;PLXNA1;MYL12A
Bile secretion	1/72	0.8383724366978841	1.0	0	0	0.55666889334224	0.09813674127799288	PRKACA
Melanoma	1/72	0.8383724366978841	1.0	0	0	0.55666889334224	0.09813674127799288	AKT2
p53 signaling pathway	1/72	0.8383724366978841	1.0	0	0	0.55666889334224	0.09813674127799288	CHEK2
FoxO signaling pathway	2/132	0.8450357037586851	1.0	0	0	0.6072751563733528	0.10225080436554118	CDKN2D;AKT2
Kaposi sarcoma-associated herpesvirus infection	3/186	0.8463559860545536	1.0	0	0	0.6464541987200206	0.10783839975663262	SYK;AKT2;MAP2K6
Systemic lupus erythematosus	2/133	0.848037229565078	1.0	0	0	0.6027091777540042	0.09934500059663758	FCGR3B;HLA-DPA1
Pancreatic cancer	1/75	0.8502129361466166	1.0	0	0	0.5344021376085505	0.08671660534791123	AKT2
Neuroactive ligand-receptor interaction	6/338	0.8508766599134817	1.0	0	0	0.7114821358693719	0.11489589573329576	P2RY13;NMB;HRH2;P2RX1;NMUR1;TRH
Chronic myeloid leukemia	1/76	0.8539641476060756	1.0	0	0	0.5273705305347537	0.08325391192950704	AKT2
