Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Phytochemical activity on NRF2 transcriptional activation WP3	3/15	0.005679481062252484	0.20620885087562865	0	0	7.984031936127745	41.28459411339207	NQO1;SLC7A11;GCLM
Exercise-induced Circadian Regulation WP410	5/48	0.006823396955438624	0.23004595449764503	0	0	4.1583499667332005	20.7393456579481	DNAJA1;PPP2CB;PURA;GSTM3;BTG1
Copper homeostasis WP3286	5/52	0.009548752748573116	0.30046741982176733	0	0	3.8384768923691084	17.8540792847473	STEAP4;MT1G;MT1X;MT1E;SOD1
Human Complement System WP2806	7/97	0.011009910534233716	0.3247923607598946	0	0	2.8808362656131035	12.989573915679674	FCN1;ITGB2;FPR1;WAS;CD59;VSIG4;TXN
Zinc homeostasis WP3529	4/36	0.012157862120871662	0.33755946594420144	0	0	4.435573297848747	19.559899003456422	SLC39A11;MT1G;MT1X;MT1E
Dual hijack model of Vif in HIV infection WP3300	2/8	0.01586506841003664	0.4160173494187386	0	0	9.980039920159681	41.35364812321758	UBB;RBX1
Vitamin D in inflammatory diseases WP4482	3/22	0.01688894042380571	0.419556835791384	0	0	5.443658138268916	22.216092999821377	NR3C1;NFKB1;MAP2K6
G1 to S cell cycle control WP45	5/64	0.021986549018822295	0.5188825568442061	0	0	3.1187624750499	11.905328158824249	CDKN2D;CCNB1;PCNA;CCNH;RPA3
Eukaryotic Transcription Initiation WP405	4/43	0.02222687085399608	0.4995753830041024	0	0	3.7135032261059275	14.135276695789239	CCNH;GTF2B;POLR2I;POLR2K
Trans-sulfuration pathway WP2333	2/10	0.024667600225497768	0.5292321502924975	0	0	7.984031936127745	29.558999027406124	GOT1;GCLM
AGE/RAGE pathway WP2324	5/66	0.024756649611436598	0.5080495050694814	0	0	3.0242545212605094	11.185692720268305	MMP7;NCF1;CYCS;NFKB1;SOD1
Glycolysis and Gluconeogenesis WP534	4/45	0.02581469909883677	0.5076890822771231	0	0	3.5484586382789978	12.976043350729519	LDHA;GOT1;MPC2;FBP1
Amino Acid metabolism WP3925	6/91	0.026779546348732964	0.5055978350640783	0	0	2.6320984404816743	9.528503991025634	ARG2;LDHA;OAT;GOT1;ALDH1A1;GCLM
Selenium Metabolism and Selenoproteins WP28	4/46	0.027731413969949017	0.5034318228390744	0	0	3.4713182330990193	12.445333437585328	RPL30;TXNRD1;CREM;NFKB1
TNF alpha Signaling Pathway WP231	6/92	0.02806566239434998	0.49062935741234037	0	0	2.6034886748242645	9.302807676949065	HSP90AA1;PYGL;TXN;NFKB1;SKP1;MAP2K6
Parkin-Ubiquitin Proteasomal System pathway WP2359	5/70	0.030945358445447654	0.5216503280804033	0	0	2.85143997718848	9.910271629741924	PSMD10;PSMD7;PSMD14;PSMD1;HSPA2
MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ WP3849	2/12	0.03500669578831549	0.569764152140859	0	0	6.65335994677312	22.30349918531088	NFKB1;MAP2K6
TGF-beta Signaling Pathway WP366	7/132	0.04855527918300264	0.7639363924792415	0	0	2.1169781648823567	6.403969779185702	YAP1;COPS5;DCP1A;MET;SKP1;RBX1;MAP2K6
Prion disease pathway WP3995	3/33	0.048945080912139005	0.7452283287267616	0	0	3.6291054255126114	10.94921577625266	SPI1;NFKB1;BATF
miRNA regulation of prostate cancer signaling pathways WP3981	3/33	0.048945080912139005	0.7219399434540503	0	0	3.6291054255126114	10.94921577625266	PDGFRB;PDGFA;NFKB1
Target Of Rapamycin (TOR) Signaling WP1471	3/36	0.06067038055746143	0.8677702916097513	0	0	3.32667997338656	9.322354173210453	RRAGA;RRAGC;RHEB
Pyrimidine metabolism WP4022	5/85	0.062241964803681056	0.864064923156984	0	0	2.3482446870963956	6.520431681173487	CDA;NME7;POLR2I;DCTPP1;POLR2K
Oxidative phosphorylation WP623	4/60	0.0633355607433547	0.8541252763103834	0	0	2.6613439787092483	7.3434686000699445	NDUFA6;NDUFS5;NDUFA2;NDUFAB1
Selenium Micronutrient Network WP15	5/86	0.0647917807423384	0.8494922363995481	0	0	2.320939516316205	6.351428594125339	PRDX1;TXNRD1;TXN;NFKB1;SOD1
Retinoblastoma Gene in Cancer WP2446	5/87	0.06739937165174033	0.8597973897194983	0	0	2.294262050611421	6.187899107031473	CCNB1;PCNA;H2AFZ;RPA3;STMN1
Glycogen Synthesis and Degradation WP500	3/40	0.07812499551630382	0.9703946811498791	0	0	2.9940119760479043	7.633069545858934	PPP2CB;PYGL;CALM2
Oxidative Damage WP3941	3/40	0.07812499551630382	0.9455127662486001	0	0	2.9940119760479043	7.633069545858934	PCNA;CYCS;NFKB1
Apoptosis Modulation by HSP70 WP384	2/19	0.08091434683673292	0.9547892926734484	0	0	4.202122071646182	10.565665007924151	CYCS;NFKB1
Serotonin Receptor 4/6/7 and NR3C Signaling WP734	2/19	0.08091434683673292	0.9315017489497057	0	0	4.202122071646182	10.565665007924151	RPS6KA5;NR3C1
Calcium Regulation in the Cardiac Cell WP536	7/149	0.08134593021397131	0.9141733109760586	0	0	1.8754437433857118	4.705571761895759	GNG4;PKIA;RGS16;ANXA6;ATP1B3;ATP1B2;CALM2
Cell Cycle WP179	6/120	0.08134891362549047	0.8929462146798024	0	0	1.9960079840319362	5.007999600266187	CDKN2D;CCNB1;PCNA;CCNH;SKP1;RBX1
Urea cycle and metabolism of amino groups WP497	2/20	0.08846354714626992	0.9489725966599863	0	0	3.9920159680638725	9.681296241410372	ARG2;OAT
MAPK Signaling Pathway WP382	10/246	0.09156187695151306	0.960382353802537	0	0	1.6227707187251514	3.8796233296318188	DUSP4;PDGFRB;RPS6KA5;DUSP10;STMN1;FGF18;PDGFA;HSPA2;NFKB1;MAP2K6
Prostaglandin Synthesis and Regulation WP98	3/45	0.10261818222605365	1.0	0	0	2.6613439787092483	6.0591886820153	ANXA1;ANXA6;S100A10
Nuclear Receptors Meta-Pathway WP2882	12/319	0.10677554085131823	1.0	0	0	1.501698796763839	3.3593398485999435	GSTM3;NQO1;HSP90AA1;SERPINB2;PRDX1;TXNRD1;SLC39A11;TXN;SLC7A11;NR3C1;GCLM;CBR3
Aryl Hydrocarbon Receptor Pathway WP2873	3/46	0.10784284389531121	1.0	0	0	2.6034886748242645	5.798178236743239	NQO1;HSP90AA1;SERPINB2
Aryl Hydrocarbon Receptor WP2586	3/46	0.10784284389531121	1.0	0	0	2.6034886748242645	5.798178236743239	NQO1;HSP90AA1;NFKB1
EBV LMP1 signaling WP262	2/23	0.11224632332897232	1.0	0	0	3.4713182330990193	7.591979544229121	HSP90AA1;NFKB1
NO/cGMP/PKG mediated Neuroprotection WP4008	3/47	0.11316866953074205	1.0	0	0	2.548095298764174	5.551983494587941	CYCS;CALM2;NFKB1
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling WP3612	2/24	0.12050546767663298	1.0	0	0	3.32667997338656	7.03945493070865	NQO1;GCLM
Structural Pathway of Interleukin 1 (IL-1) WP2637	3/49	0.12411061409970324	1.0	0	0	2.4440914090186974	5.099797291519899	RPS6KA5;NFKB1;MAP2K6
Benzene metabolism WP3891	1/6	0.14121218630903107	1.0	0	0	6.65335994677312	13.0238965558372	NQO1
SCFA and skeletal muscle substrate metabolism WP4030	1/6	0.14121218630903107	1.0	0	0	6.65335994677312	13.0238965558372	FFAR2
exRNA mechanism of action and biogenesis WP2805	1/6	0.14121218630903107	1.0	0	0	6.65335994677312	13.0238965558372	AGO2
miRNA Biogenesis WP2338	1/6	0.14121218630903107	1.0	0	0	6.65335994677312	13.0238965558372	RAN
Intraflagellar transport proteins binding to dynein WP4532	2/27	0.1460968920179745	1.0	0	0	2.957048865232498	5.687839826803707	IFT22;DYNLL1
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	3/53	0.14706225939390047	1.0	0	0	2.2596316800361542	4.331486269520888	NQO1;VIM;NFKB1
Cardiac Hypertrophic Response WP2795	3/55	0.1590183360553565	1.0	0	0	2.1774632553075666	4.003779558645621	CALM2;NFKB1;MAP2K6
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	3/55	0.1590183360553565	1.0	0	0	2.1774632553075666	4.003779558645621	YAP1;RASSF1;PCNA
RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway WP2018	3/55	0.1590183360553565	1.0	0	0	2.1774632553075666	4.003779558645621	SPI1;NFKB1;MAP2K6
EV release from cardiac cells and their functional effects WP3297	1/7	0.16273124584464063	1.0	0	0	5.70287995437696	10.35446385764878	RGS16
T-Cell Receptor and Co-stimulatory Signaling WP2583	2/29	0.1637191408036955	1.0	0	0	2.753114460733705	4.982043844265942	CALM2;NFKB1
Hair Follicle Development: Cytodifferentiation (Part 3 of 3) WP2840	4/87	0.17418356739651103	1.0	0	0	1.8354096404891367	3.207645492162003	PERP;NR3C1;PHLDA1;NFKB1
Spinal Cord Injury WP2431	5/118	0.17464020398808766	1.0	0	0	1.691532189857573	2.9517700170710643	EFNB2;ANXA1;LTB;VIM;AIF1
Integrated Breast Cancer Pathway WP1984	6/151	0.17888755951794674	1.0	0	0	1.586231510488956	2.729900986847914	RALA;ANXA1;RHEB;PKIA;TFPI;NFKB1
Ras Signaling WP4223	7/184	0.17995610172743576	1.0	0	0	1.5187017269808212	2.604637759240516	PDGFRB;RASSF1;RALA;GNG4;CALM2;MET;NFKB1
Ethanol effects on histone modifications WP3996	2/31	0.18169041858172108	1.0	0	0	2.575494172944434	4.392379208156024	HAT1;ALDH1A1
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850	2/31	0.18169041858172108	1.0	0	0	2.575494172944434	4.392379208156024	EIF2B2;NFKB1
Gastric Cancer Network 2 WP2363	2/31	0.18169041858172108	1.0	0	0	2.575494172944434	4.392379208156024	UBE2T;CACYBP
ApoE and miR-146 in inflammation and atherosclerosis WP3926	1/8	0.18371214190848226	1.0	0	0	4.990019960079841	8.455015930870282	SPI1
HIF1A and PPARG regulation of glycolysis WP2456	1/8	0.18371214190848226	1.0	0	0	4.990019960079841	8.455015930870282	LDHA
TFs Regulate miRNAs related to cardiac hypertrophy WP1559	1/8	0.18371214190848226	1.0	0	0	4.990019960079841	8.455015930870282	NFKB1
Apoptosis Modulation and Signaling WP1772	4/91	0.19429071879636586	1.0	0	0	1.7547322936544496	2.8749528479364628	BAG3;PTRH2;CYCS;NFKB1
Myometrial Relaxation and Contraction Pathways WP289	6/156	0.19782292757796469	1.0	0	0	1.5353907569476433	2.4879210096404636	CNN2;GNG4;PKIA;RGS16;CALM2;NFKB1
Signal transduction through IL1R WP4496	2/33	0.19993326943321624	1.0	0	0	2.4194036170084074	3.8946872822657967	NFKB1;MAP2K6
ATR Signaling WP3875	1/9	0.20416830651228607	1.0	0	0	4.435573297848747	7.047285843276598	RAD1
DNA Mismatch Repair WP531	1/9	0.20416830651228607	1.0	0	0	4.435573297848747	7.047285843276598	PCNA
Degradation pathway of sphingolipids, including diseases WP4153	1/9	0.20416830651228607	1.0	0	0	4.435573297848747	7.047285843276598	GLA
Folate-Alcohol and Cancer Pathway Hypotheses WP1589	1/9	0.20416830651228607	1.0	0	0	4.435573297848747	7.047285843276598	ALDH1A1
Role Altered Glycolysation of MUC1 in Tumour Microenvironment WP4480	1/9	0.20416830651228607	1.0	0	0	4.435573297848747	7.047285843276598	NFKB1
Supression of HMGB1 mediated inflammation by THBD WP4479	1/9	0.20416830651228607	1.0	0	0	4.435573297848747	7.047285843276598	NFKB1
BDNF-TrkB Signaling WP3676	2/34	0.20913419759586005	1.0	0	0	2.3482446870963956	3.6744843003668644	HOMER1;RHEB
p38 MAPK Signaling Pathway WP400	2/34	0.20913419759586005	1.0	0	0	2.3482446870963956	3.6744843003668644	RPS6KA5;MAP2K6
mRNA Processing WP411	5/126	0.20925266140045737	1.0	0	0	1.5841333206602668	2.4779216977691956	SF3B5;SNRPG;SNRPB2;DNAJC8;SRSF7
Endochondral Ossification WP474	3/64	0.2159641615268506	1.0	0	0	1.8712574850299402	2.867969318714823	FGF18;CTSV;CALM2
Interleukin-1 Induced Activation of NF-kappa-B WP3656	1/10	0.22411283742595428	1.0	0	0	3.9920159680638725	5.970481498810472	NFKB1
B Cell Receptor Signaling Pathway WP23	4/97	0.22568465803059767	1.0	0	0	1.6461921517789164	2.450548918693402	SH3BP2;BTK;NFKB1;MAP2K6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	10/303	0.23060835157027632	1.0	0	0	1.317497019162994	1.9328135216118418	PDGFRB;PPP2CB;HSP90AA1;RHEB;GNG4;FGF18;ITGB2;PDGFA;PELO;MET
Fibrin Complement Receptor 3 Signaling Pathway WP4136	2/37	0.23695729856562672	1.0	0	0	2.1578464692237147	3.1070298946086625	ITGB2;NFKB1
Melatonin metabolism and effects WP3298	2/37	0.23695729856562672	1.0	0	0	2.1578464692237147	3.1070298946086625	CALM2;NFKB1
DNA Damage Response WP707	3/68	0.24251056836174814	1.0	0	0	1.7611835153222968	2.495086278057467	CCNB1;CYCS;RAD1
RAC1/PAK1/p38/MMP2 Pathway WP3303	3/68	0.24251056836174814	1.0	0	0	1.7611835153222968	2.495086278057467	YAP1;STMN1;NFKB1
NAD metabolism, sirtuins and aging WP3630	1/11	0.24355850601349568	1.0	0	0	3.6291054255126114	5.125741586707747	NFKB1
Serotonin Transporter Activity WP1455	1/11	0.24355850601349568	1.0	0	0	3.6291054255126114	5.125741586707747	PPP2CB
Amyotrophic lateral sclerosis (ALS) WP2447	2/38	0.24628013289226836	1.0	0	0	2.101061035823091	2.9441866568777755	MAP2K6;SOD1
Parkinsons Disease Pathway WP2371	2/38	0.24628013289226836	1.0	0	0	2.101061035823091	2.9441866568777755	UBB;CYCS
G13 Signaling Pathway WP524	2/39	0.25561558978804627	1.0	0	0	2.047187675930191	2.7925289225196175	WAS;CALM2
PDGF Pathway WP2526	2/39	0.25561558978804627	1.0	0	0	2.047187675930191	2.7925289225196175	PDGFRB;PDGFA
Alanine and aspartate metabolism WP106	1/12	0.26251776563299406	1.0	0	0	3.32667997338656	4.449223288884464	GOT1
RalA downstream regulated genes WP2290	1/12	0.26251776563299406	1.0	0	0	3.32667997338656	4.449223288884464	RALA
miRNA Regulation of DNA Damage Response WP1530	3/71	0.2627512515479073	1.0	0	0	1.6867673104495235	2.254444641935249	CCNB1;CYCS;RAD1
Bladder Cancer WP2828	2/40	0.2649572005591817	1.0	0	0	1.9960079840319362	2.6510718031206983	RASSF1;RPS6KA5
Ferroptosis WP4313	2/40	0.2649572005591817	1.0	0	0	1.9960079840319362	2.6510718031206983	SLC7A11;GCLM
Microglia Pathogen Phagocytosis Pathway WP3937	2/40	0.2649572005591817	1.0	0	0	1.9960079840319362	2.6510718031206983	NCF1;ITGB2
Primary Focal Segmental Glomerulosclerosis FSGS WP2572	3/72	0.269546132667652	1.0	0	0	1.66333998669328	2.180664877832336	PCNA;CTSL;VIM
Development of pulmonary dendritic cells and macrophage subsets WP3892	1/13	0.28100275937671115	1.0	0	0	3.0707815138952865	3.8980217713823384	SPI1
EDA Signalling in Hair Follicle Development WP3930	1/13	0.28100275937671115	1.0	0	0	3.0707815138952865	3.8980217713823384	LTB
Mammary gland development pathway - Puberty (Stage 2 of 4) WP2814	1/13	0.28100275937671115	1.0	0	0	3.0707815138952865	3.8980217713823384	VIM
Osteopontin Signaling WP1434	1/13	0.28100275937671115	1.0	0	0	3.0707815138952865	3.8980217713823384	NFKB1
Purine metabolism WP4224	1/13	0.28100275937671115	1.0	0	0	3.0707815138952865	3.8980217713823384	DGUOK
ncRNAs involved in STAT3 signaling in hepatocellular carcinoma WP4337	1/13	0.28100275937671115	1.0	0	0	3.0707815138952865	3.8980217713823384	NFKB1
DNA Replication WP466	2/42	0.2836345719841018	1.0	0	0	1.90095998479232	2.395339963348823	PCNA;RPA3
Cysteine and methionine catabolism WP4504	1/14	0.2990253277648604	1.0	0	0	2.85143997718848	3.4423353320083003	GOT1
ERK Pathway in Huntington's Disease WP3853	1/14	0.2990253277648604	1.0	0	0	2.85143997718848	3.4423353320083003	RPS6KA5
Osteoblast Signaling WP322	1/14	0.2990253277648604	1.0	0	0	2.85143997718848	3.4423353320083003	PDGFRB
Fatty Acid Omega Oxidation WP206	1/15	0.31659701631763015	1.0	0	0	2.6613439787092483	3.0608797224710957	ALDH1A1
GPCRs, Class C Metabotropic glutamate, pheromone WP501	1/15	0.31659701631763015	1.0	0	0	2.6613439787092483	3.0608797224710957	GPRC5A
Oxysterols derived from cholesterol WP4545	1/15	0.31659701631763015	1.0	0	0	2.6613439787092483	3.0608797224710957	GPR183
Regulation of Actin Cytoskeleton WP51	5/150	0.3230949196775735	1.0	0	0	1.3306719893546242	1.503405362554482	PDGFRB;GSN;FGF18;WAS;PDGFA
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	2/47	0.3300406877463518	1.0	0	0	1.698730199176116	1.8831092469034643	BTK;NFKB1
ESC Pluripotency Pathways WP3931	4/116	0.33131226669645364	1.0	0	0	1.3765572303668525	1.520674436525692	PDGFRB;FGF18;PDGFA;MAP2K6
Cori Cycle WP1946	1/16	0.3337290829297504	1.0	0	0	2.4950099800399204	2.738088183885644	LDHA
Deregulation of Rab and Rab Effector Genes in Bladder Cancer WP2291	1/16	0.3337290829297504	1.0	0	0	2.4950099800399204	2.738088183885644	RPH3A
Hedgehog Signaling Pathway WP47	1/16	0.3337290829297504	1.0	0	0	2.4950099800399204	2.738088183885644	SAP18
ID signaling pathway WP53	1/16	0.3337290829297504	1.0	0	0	2.4950099800399204	2.738088183885644	ID3
Signaling Pathways in Glioblastoma WP2261	3/82	0.33815111976777806	1.0	0	0	1.4604936468526362	1.5835583226432457	PDGFRB;MET;MAP2K6
Cells and Molecules involved in local acute inflammatory response  WP4493	1/17	0.35043250486752237	1.0	0	0	2.3482446870963956	2.462339225524074	ITGB2
miR-509-3p alteration of YAP1/ECM axis WP3967	1/17	0.35043250486752237	1.0	0	0	2.3482446870963956	2.462339225524074	YAP1
MicroRNAs in cardiomyocyte hypertrophy WP1544	3/84	0.35189222453291885	1.0	0	0	1.42571998859424	1.4890651989891743	CALM2;NFKB1;MAP2K6
Viral Acute Myocarditis WP4298	3/84	0.35189222453291885	1.0	0	0	1.42571998859424	1.4890651989891743	ITGB2;CYCS;AIF1
Hippo-Merlin Signaling Dysregulation WP4541	4/120	0.3541028298568373	1.0	0	0	1.3306719893546242	1.381460982312553	PDGFRB;ITGB2;MET;RBX1
Photodynamic therapy-induced AP-1 survival signaling. WP3611	2/50	0.35749945444271564	1.0	0	0	1.596806387225549	1.6425092900336942	HSP90AA1;MAP2K6
Synaptic signaling pathways associated with autism spectrum disorder WP4539	2/50	0.35749945444271564	1.0	0	0	1.596806387225549	1.6425092900336942	HOMER1;RHEB
Vitamin B12 Metabolism WP1533	2/50	0.35749945444271564	1.0	0	0	1.596806387225549	1.6425092900336942	NFKB1;SOD1
Pathways in clear cell renal cell carcinoma WP4018	3/85	0.3587511712699227	1.0	0	0	1.4089468122578372	1.4443483579425713	PDGFRB;LDHA;RHEB
4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression WP3879	1/18	0.3667179858776594	1.0	0	0	2.2177866489243736	2.224799638884351	MAP2K6
Estrogen metabolism WP697	1/18	0.3667179858776594	1.0	0	0	2.2177866489243736	2.224799638884351	NQO1
Simplified Depiction of MYD88 Distinct Input-Output Pathway WP3877	1/18	0.3667179858776594	1.0	0	0	2.2177866489243736	2.224799638884351	NFKB1
Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway WP3670	1/18	0.3667179858776594	1.0	0	0	2.2177866489243736	2.224799638884351	NQO1
TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition WP3859	1/18	0.3667179858776594	1.0	0	0	2.2177866489243736	2.224799638884351	VIM
One carbon metabolism and related pathways WP3940	2/52	0.375578614654909	1.0	0	0	1.5353907569476433	1.5035889294603109	GCLM;SOD1
VEGFA-VEGFR2 Signaling Pathway WP3888	7/236	0.37923115768061755	1.0	0	0	1.1840725329003012	1.1480877931734201	HSP90AA1;RPS6KA5;ANXA1;NCF1;TXN;NFKB1;MAP2K6
Extracellular vesicles in the crosstalk of cardiac cells WP4300	1/19	0.3825959630846926	1.0	0	0	2.101061035823091	2.0186485414436297	SOD1
Chemokine signaling pathway WP3929	5/164	0.3926164130248531	1.0	0	0	1.2170780390438636	1.137873268147845	NCF1;CCL7;GNG4;WAS;NFKB1
T-Cell antigen Receptor (TCR)  Signaling Pathway WP69	3/90	0.39285294548366206	1.0	0	0	1.3306719893546242	1.243273348845397	WAS;VIM;NFKB1
Interferon type I signaling pathways WP585	2/54	0.3934453041199751	1.0	0	0	1.478524432616249	1.379187135669868	RPS6KA5;MAP2K6
TGF-beta Receptor Signaling WP560	2/54	0.3934453041199751	1.0	0	0	1.478524432616249	1.379187135669868	BAMBI;NFKB1
Hereditary leiomyomatosis and renal cell carcinoma pathway WP4206	1/20	0.3980766131386796	1.0	0	0	1.9960079840319362	1.8385445047888849	LDHA
Hypertrophy Model WP516	1/20	0.3980766131386796	1.0	0	0	1.9960079840319362	1.8385445047888849	DUSP14
Imatinib and Chronic Myeloid Leukemia WP3640	1/20	0.3980766131386796	1.0	0	0	1.9960079840319362	1.8385445047888849	PDGFRB
Nanomaterial induced apoptosis WP2507	1/20	0.3980766131386796	1.0	0	0	1.9960079840319362	1.8385445047888849	CYCS
IL-1 signaling pathway WP195	2/55	0.40229160237612244	1.0	0	0	1.4516421702050444	1.3218335318864214	NFKB1;MAP2K6
Nicotine Activity on Dopaminergic Neurons WP1602	1/21	0.41316985938893996	1.0	0	0	1.90095998479232	1.6802518558328536	CHRNA6
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	4/132	0.4221795033326523	1.0	0	0	1.2097018085042037	1.0431557394785587	RPS6KA5;RHEB;FBP1;MAP2K6
Methionine De Novo and Salvage Pathway WP3580	1/22	0.4278853777269616	1.0	0	0	1.8145527127563057	1.5403736677857789	TXN
NAD+ biosynthetic pathways WP3645	1/22	0.4278853777269616	1.0	0	0	1.8145527127563057	1.5403736677857789	BST1
PI3K/AKT/mTOR - VitD3 Signalling WP4141	1/22	0.4278853777269616	1.0	0	0	1.8145527127563057	1.5403736677857789	LDHA
Transcription factor regulation in adipogenesis WP3599	1/22	0.4278853777269616	1.0	0	0	1.8145527127563057	1.5403736677857789	NR3C1
Type II diabetes mellitus WP1584	1/22	0.4278853777269616	1.0	0	0	1.8145527127563057	1.5403736677857789	MAFA
Blood Clotting Cascade WP272	1/23	0.44223260270614745	1.0	0	0	1.7356591165495097	1.4161577451345275	SERPINB2
Estrogen signaling pathway WP712	1/23	0.44223260270614745	1.0	0	0	1.7356591165495097	1.4161577451345275	NFKB1
Glutathione metabolism WP100	1/23	0.44223260270614745	1.0	0	0	1.7356591165495097	1.4161577451345275	GCLM
Hippo-Yap signaling pathway WP4537	1/23	0.44223260270614745	1.0	0	0	1.7356591165495097	1.4161577451345275	RASSF1
Notch Signaling Pathway WP61	2/61	0.45399495869839274	1.0	0	0	1.3088576944471713	1.0335645891050729	NFKB1;SKP1
IL1 and megakaryocytes in obesity WP2865	1/24	0.45622073398587787	1.0	0	0	1.66333998669328	1.3053534943966754	NFKB1
miRNA regulation of p53 pathway in prostate cancer WP3982	1/24	0.45622073398587787	1.0	0	0	1.66333998669328	1.3053534943966754	PERP
Regulation of toll-like receptor signaling pathway WP1449	4/139	0.46113544347746027	1.0	0	0	1.1487815735435605	0.8892298574058597	BTK;CTNNAL1;NFKB1;MAP2K6
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	2/62	0.4623636892913102	1.0	0	0	1.287747086472217	0.9933725984501766	CALM2;NFKB1
Glycosylation and related congenital defects. WP4521	1/25	0.46985874151578455	1.0	0	0	1.596806387225549	1.206104877315196	DPM1
MTHFR deficiency WP4288	1/25	0.46985874151578455	1.0	0	0	1.596806387225549	1.206104877315196	CYCS
Physiological and Pathological Hypertrophy  of the Heart WP1528	1/25	0.46985874151578455	1.0	0	0	1.596806387225549	1.206104877315196	CALM2
Genotoxicity pathway WP4286	2/63	0.4706567293691487	1.0	0	0	1.2673066565282134	0.9550755797082654	DAAM1;DUSP14
Genes related to primary cilium development (based on CRISPR) WP4536	3/103	0.47879587838583765	1.0	0	0	1.162723097494332	0.8563233690507335	ARL13B;CEP19;DYNLL1
PI3K-Akt Signaling Pathway WP4172	9/340	0.4807154513517414	1.0	0	0	1.056710109193378	0.7740187683957737	PDGFRB;PPP2CB;HSP90AA1;RHEB;GNG4;FGF18;PDGFA;MET;NFKB1
Cytokines and Inflammatory Response WP530	1/26	0.4831553719844761	1.0	0	0	1.5353907569476433	1.1168693319984115	PDGFA
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380	4/144	0.4883976615004827	1.0	0	0	1.1088933244621868	0.7946610388551787	RPS6KA5;NCF1;EIF2S1;NFKB1
