Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Retrograde endocannabinoid signaling	7/148	0.0791326498462951	0.7616517547705903	0	0	1.8881156605707505	4.789450304440881	NDUFA6;NDUFB11;GNG4;NDUFS5;NDUFA2;NDUFAB1;NDUFA1
Alcoholism	8/180	0.08377991219947907	0.7819458471951379	0	0	1.7742293191394989	4.3993116193441155	H3F3C;H2AFZ;GNG4;PKIA;HAT1;HIST1H2BK;CALM2;HIST1H2BD
Lysosome	6/123	0.08909364148320247	0.8070835757890106	0	0	1.9473248624701818	4.708762593596769	LAPTM4B;GGA1;CTSL;CLTA;CTSV;GLA
Cell cycle	6/124	0.0917616580258786	0.8075025906277317	0	0	1.9316206297083254	4.6137931952229385	CDKN2D;CCNB1;PCNA;CCNH;SKP1;RBX1
Arginine biosynthesis	2/21	0.09621161034885434	0.8231437774290871	0	0	3.80191996958464	8.901074950654353	ARG2;GOT1
Pancreatic secretion	5/98	0.09981857355849207	0.8309221798923123	0	0	2.0367428408489143	4.693472249745622	SLC12A2;BST1;RAB3D;ATP1B3;ATP1B2
Basal transcription factors	3/45	0.10261818222605365	0.8317473717269612	0	0	2.6613439787092483	6.0591886820153	CCNH;GTF2B;TBPL1
Autophagy	6/128	0.10285987733782016	0.8123292876935542	0	0	1.8712574850299402	4.255964878652551	PPP2CB;RRAGA;RRAGC;RHEB;CTSL;EIF2S1
Melanoma	4/72	0.10646898557173196	0.8198111889023361	0	0	2.2177866489243736	4.9676237558948	PDGFRB;FGF18;PDGFA;MET
Cellular senescence	7/160	0.10801123077425481	0.8114014409383044	0	0	1.746506986027944	3.8868863473794866	CCNB1;RHEB;RAD1;CALM2;NFKB1;MAP2K6;SLC25A6
Ribosome biogenesis in eukaryotes	5/101	0.10980735986224566	0.8052539723231349	0	0	1.9762455287444913	4.365581159349221	NOP58;IMP3;AK6;NOP10;RAN
Mismatch repair	2/23	0.11224632332897232	0.803996920588918	0	0	3.4713182330990193	7.591979544229121	PCNA;RPA3
Proximal tubule bicarbonate reclamation	2/23	0.11224632332897232	0.7857242633028062	0	0	3.4713182330990193	7.591979544229121	ATP1B3;ATP1B2
Cysteine and methionine metabolism	3/47	0.11316866953074205	0.7745766714548568	0	0	2.548095298764174	5.551983494587941	LDHA;GOT1;GCLM
Leishmaniasis	4/74	0.11468821770932683	0.7679124142276667	0	0	2.1578464692237147	4.672898490148018	MARCKSL1;NCF1;ITGB2;NFKB1
Thyroid hormone synthesis	4/74	0.11468821770932683	0.7515738522228227	0	0	2.1578464692237147	4.672898490148018	ATP1B3;ATP1B2;ASGR1;ASGR2
Endocrine and other factor-regulated calcium reabsorption	3/48	0.11859236561732149	0.760967679377813	0	0	2.4950099800399204	5.319518875597044	CLTA;ATP1B3;ATP1B2
Phenylalanine, tyrosine and tryptophan biosynthesis	1/5	0.11914118820093654	0.748887468691601	0	0	7.984031936127745	16.98559707531037	GOT1
Protein processing in endoplasmic reticulum	7/165	0.12150443923114104	0.7484673456638288	0	0	1.6935825319058853	3.5697408479792396	DNAJA1;HSP90AA1;HSPH1;HSPA2;EIF2S1;SKP1;RBX1
MAPK signaling pathway	11/295	0.12411314914239559	0.7495460771736832	0	0	1.4885483270746644	3.105947833144817	DUSP4;PDGFRB;RPS6KA5;DUSP10;STMN1;FGF18;PDGFA;HSPA2;MET;NFKB1;MAP2K6
Antigen processing and presentation	4/77	0.12751896001807816	0.7553046093378476	0	0	2.0737745288643494	4.270918359468406	HSP90AA1;CTSL;HSPA2;B2M
Ras signaling pathway	9/232	0.12999186004444963	0.7554243942205752	0	0	1.548626884162709	3.1596377950593433	PDGFRB;RASSF1;RALA;GNG4;FGF18;PDGFA;CALM2;MET;NFKB1
Cardiac muscle contraction	4/78	0.1319243449331541	0.7524573748039161	0	0	2.047187675930191	4.146633226166399	ATP1B3;ATP1B2;UQCR10;COX5B
Synaptic vesicle cycle	4/78	0.1319243449331541	0.738776331625663	0	0	2.047187675930191	4.146633226166399	ATP6V0E1;CLTA;ATP6V1D;ATP6V1F
Amyotrophic lateral sclerosis (ALS)	3/51	0.13541741123537657	0.7447957617945712	0	0	2.3482446870963956	4.695064777898005	CYCS;MAP2K6;SOD1
Influenza A	7/171	0.13877778586741968	0.749886983283601	0	0	1.6341585834179593	3.227269207854484	CYCS;HSPA2;KPNA2;EIF2S1;NFKB1;MAP2K6;SLC25A6
Adrenergic signaling in cardiomyocytes	6/145	0.15720194649428634	0.8347965434524172	0	0	1.651868676440223	3.0563270977237504	PPP2CB;RPS6KA5;CREM;ATP1B3;ATP1B2;CALM2
Nicotinate and nicotinamide metabolism	2/30	0.1726661568608228	0.9013758697141258	0	0	2.6613439787092483	4.674371997175302	BST1;PNP
RNA polymerase	2/31	0.18169041858172108	0.9326774820528348	0	0	2.575494172944434	4.392379208156024	POLR2I;POLR2K
Phagosome	6/152	0.18261451517508256	0.922053617605335	0	0	1.5757957768673179	2.6794481915091373	ATP6V0E1;NCF1;CTSL;ITGB2;ATP6V1D;ATP6V1F
mTOR signaling pathway	6/152	0.18261451517508256	0.9071817850633134	0	0	1.5757957768673179	2.6794481915091373	RRAGA;RRAGC;RHEB;ATP6V1D;FNIP2;ATP6V1F
Human T-cell leukemia virus 1 infection	8/219	0.18535325259564917	0.9061714571342848	0	0	1.4582706732653414	2.457903263633006	SPI1;MMP7;ITGB2;TBPL1;B2M;NFKB1;RAN;SLC25A6
Fc gamma R-mediated phagocytosis	4/91	0.19429071879636586	0.9350240842075107	0	0	1.7547322936544496	2.8749528479364628	MARCKSL1;GSN;NCF1;WAS
IL-17 signaling pathway	4/93	0.2046035355662503	0.9695059839139245	0	0	1.7169961152962894	2.7243253625762844	HSP90AA1;CCL7;S100A8;NFKB1
Oocyte meiosis	5/125	0.20480716024173906	0.9557667477947822	0	0	1.596806387225549	2.532034210475175	PPP2CB;CCNB1;CALM2;SKP1;RBX1
Wnt signaling pathway	6/158	0.2055989957402011	0.945141652059432	0	0	1.5159554309103314	2.3979801863793715	MMP7;DAAM1;BAMBI;CACYBP;SKP1;RBX1
NF-kappa B signaling pathway	4/95	0.2150723801400826	0.9741513688697859	0	0	1.6808488286584726	2.5830959650293415	TNFSF14;BTK;LTB;NFKB1
Alanine, aspartate and glutamate metabolism	2/35	0.2183770196664525	0.974784377641556	0	0	2.281151981750784	3.4708463346563767	ALDH4A1;GOT1
Central carbon metabolism in cancer	3/65	0.2225447799675216	0.9791970318570951	0	0	1.842468908337172	2.768543416572229	PDGFRB;LDHA;MET
Prostate cancer	4/97	0.22568465803059767	0.9790264038510434	0	0	1.6461921517789164	2.450548918693402	PDGFRB;HSP90AA1;PDGFA;NFKB1
DNA replication	2/36	0.22765388244637488	0.973852719353937	0	0	2.2177866489243736	3.2821664734821803	PCNA;RPA3
Starch and sucrose metabolism	2/36	0.22765388244637488	0.9605122711436092	0	0	2.2177866489243736	3.2821664734821803	PYGL;PGM2L1
Choline metabolism in cancer	4/99	0.23642782722579736	0.9840509565614268	0	0	1.6129357446722719	2.3260344570119407	PDGFRB;RHEB;WAS;PDGFA
Aldosterone-regulated sodium reabsorption	2/37	0.23695729856562672	0.9731046394428404	0	0	2.1578464692237147	3.1070298946086625	ATP1B3;ATP1B2
Viral carcinogenesis	7/201	0.24039187534791323	0.9742197053573325	0	0	1.3902543172361745	1.981786499235033	GSN;GTF2B;HIST1H2BK;MRPS18B;TBPL1;HIST1H2BD;NFKB1
Glycolysis / Gluconeogenesis	3/68	0.24251056836174814	0.9700422734469927	0	0	1.7611835153222968	2.495086278057467	LDHA;BPGM;FBP1
Taurine and hypotaurine metabolism	1/11	0.24355850601349568	0.9617438442584189	0	0	3.6291054255126114	5.125741586707747	GGT7
Ubiquinone and other terpenoid-quinone biosynthesis	1/11	0.24355850601349568	0.949569871546287	0	0	3.6291054255126114	5.125741586707747	NQO1
Longevity regulating pathway	4/102	0.25276079461890993	0.9731290592828034	0	0	1.5654964580642636	2.153045615926403	RHEB;HSPA2;NFKB1;SOD1
Glucagon signaling pathway	4/103	0.25825715166314833	0.9820148482993788	0	0	1.5502974633257756	2.0987918974870774	LDHA;PYGL;CALM2;FBP1
Measles	5/138	0.2647561981522648	0.9944501101328971	0	0	1.4463825971245914	1.9221641983202624	CYCS;RAB9A;HSPA2;EIF2S1;NFKB1
Ferroptosis	2/40	0.2649572005591817	0.9832146719545538	0	0	1.9960079840319362	2.6510718031206983	SLC7A11;GCLM
p53 signaling pathway	3/72	0.269546132667652	0.9883358197813907	0	0	1.66333998669328	2.180664877832336	CCNB1;PERP;CYCS
Bladder cancer	2/41	0.2742988114577582	0.9939298109292884	0	0	1.9473248624701818	2.518937177448446	RASSF1;RPS6KA5
Bacterial invasion of epithelial cells	3/74	0.28319172085683497	1.0	0	0	1.6183848519177861	2.041804744865658	WAS;CLTA;MET
Apoptosis	5/143	0.2888135252718969	1.0	0	0	1.3958097790433122	1.7335595109098698	CTSL;CYCS;CTSV;EIF2S1;NFKB1
Gastric acid secretion	3/75	0.2900372284179657	1.0	0	0	1.596806387225549	1.9764407032108287	ATP1B3;ATP1B2;CALM2
Glioma	3/75	0.2900372284179657	1.0	0	0	1.596806387225549	1.9764407032108287	PDGFRB;PDGFA;CALM2
Pertussis	3/76	0.29689450188662675	1.0	0	0	1.5757957768673179	1.9136123791132722	ITGB2;CALM2;NFKB1
Carbohydrate digestion and absorption	2/44	0.3022665887279757	1.0	0	0	1.8145527127563057	2.171014165966906	ATP1B3;ATP1B2
Glycosphingolipid biosynthesis	2/45	0.31155256047240104	1.0	0	0	1.7742293191394989	2.0690835600439423	FUT7;GLA
Toxoplasmosis	4/113	0.31426814323469093	1.0	0	0	1.4131029975447336	1.6356790110307768	CYCS;HSPA2;NFKB1;MAP2K6
RNA degradation	3/79	0.31751255446460747	1.0	0	0	1.5159554309103314	1.7391615550827395	BTG1;LSM1;DCP1A
Kaposi sarcoma-associated herpesvirus infection	6/186	0.32342967072150597	1.0	0	0	1.287747086472217	1.4535749016112791	UBB;GNG4;CYCS;CALM2;NFKB1;MAP2K6
Transcriptional misregulation in cancer	6/186	0.32342967072150597	1.0	0	0	1.287747086472217	1.4535749016112791	SPI1;H3F3C;PDGFA;MET;NFKB1;MLF1
Sphingolipid metabolism	2/47	0.3300406877463518	1.0	0	0	1.698730199176116	1.8831092469034643	KDSR;GLA
Thyroid hormone signaling pathway	4/116	0.33131226669645364	1.0	0	0	1.3765572303668525	1.520674436525692	RHEB;ATP1B3;SLC16A10;ATP1B2
Human cytomegalovirus infection	7/225	0.3343876919671259	1.0	0	0	1.2419605233976492	1.3605108775110297	RHEB;GNG4;CYCS;B2M;CALM2;NFKB1;MAP2K6
Amino sugar and nucleotide sugar metabolism	2/48	0.33923409183182796	1.0	0	0	1.66333998669328	1.7981784323605379	UAP1;NANS
Peroxisome	3/83	0.34502486770133867	1.0	0	0	1.4428973378544117	1.5354430189087391	PRDX1;SLC27A2;SOD1
Malaria	2/49	0.34838828093871926	1.0	0	0	1.6293942726791315	1.7180947026273665	ITGB2;MET
Phenylalanine metabolism	1/17	0.35043250486752237	1.0	0	0	2.3482446870963956	2.462339225524074	GOT1
Selenocompound metabolism	1/17	0.35043250486752237	1.0	0	0	2.3482446870963956	2.462339225524074	TXNRD1
Necroptosis	5/162	0.3826712565105708	1.0	0	0	1.2321036938468741	1.1835329297911137	HSP90AA1;H2AFZ;CHMP2B;PYGL;SLC25A6
Protein digestion and absorption	3/90	0.39285294548366206	1.0	0	0	1.3306719893546242	1.243273348845397	ATP1B3;SLC16A10;ATP1B2
Fanconi anemia pathway	2/54	0.3934453041199751	1.0	0	0	1.478524432616249	1.379187135669868	UBE2T;RPA3
cGMP-PKG signaling pathway	5/166	0.40254904909089306	1.0	0	0	1.2024144482120098	1.0941229931132828	NPPC;ATP1B3;ATP1B2;CALM2;SLC25A6
Purine metabolism	4/129	0.40526823604087814	1.0	0	0	1.237834408701976	1.1180196133560225	DGUOK;PNP;NME7;AK6
Small cell lung cancer	3/93	0.413095819398096	1.0	0	0	1.287747086472217	1.1384659129521806	CKS2;CYCS;NFKB1
Tight junction	5/170	0.4223529014733385	1.0	0	0	1.1741223435481978	1.0119925501945732	PPP2CB;MYL6;PCNA;WAS;CD1C
Systemic lupus erythematosus	4/133	0.4277915652244775	1.0	0	0	1.2006063061846233	1.0194578652151722	H3F3C;H2AFZ;HIST1H2BK;HIST1H2BD
Amoebiasis	3/96	0.43312181296880825	1.0	0	0	1.2475049900199602	1.0438326687749688	ARG2;ITGB2;NFKB1
Viral myocarditis	2/59	0.4370369158685498	1.0	0	0	1.3532257518860584	1.1201158520689831	ITGB2;CYCS
Circadian entrainment	3/97	0.4397421454048903	1.0	0	0	1.2346441138341873	1.0143425606828695	RPS6KA5;GNG4;CALM2
Hematopoietic cell lineage	3/97	0.4397421454048903	1.0	0	0	1.2346441138341873	1.0143425606828695	CD59;CD1C;CD33
Protein export	1/23	0.44223260270614745	1.0	0	0	1.7356591165495097	1.4161577451345275	SRPRB
Human papillomavirus infection	9/330	0.44534334342940685	1.0	0	0	1.0887316276537833	0.8806856135499539	PDGFRB;PPP2CB;ATP6V0E1;RHEB;TBPL1;ATP6V1D;NFKB1;ATP6V1F;OASL
Aldosterone synthesis and secretion	3/98	0.4463327161217132	1.0	0	0	1.2220457045093487	0.9858127884749692	ATP1B3;ATP1B2;CALM2
Regulation of actin cytoskeleton	6/214	0.4481704756615477	1.0	0	0	1.119256813475852	0.898294916244423	PDGFRB;GSN;FGF18;ITGB2;WAS;PDGFA
Insulin signaling pathway	4/137	0.4500893509998592	1.0	0	0	1.1655521074639044	0.9304709216898096	RHEB;PYGL;CALM2;FBP1
Ubiquitin mediated proteolysis	4/137	0.4500893509998592	1.0	0	0	1.1655521074639044	0.9304709216898096	UBE2B;UBE2A;SKP1;RBX1
Vitamin digestion and absorption	1/24	0.45622073398587787	1.0	0	0	1.66333998669328	1.3053534943966754	BTD
HIF-1 signaling pathway	3/100	0.4594194855816896	1.0	0	0	1.1976047904191616	0.931486915379836	LDHA;NFKB1;RBX1
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/25	0.46985874151578455	1.0	0	0	1.596806387225549	1.206104877315196	PIGX
Cytosolic DNA-sensing pathway	2/63	0.4706567293691487	1.0	0	0	1.2673066565282134	0.9550755797082654	POLR2K;NFKB1
MicroRNAs in cancer	8/299	0.4753157337990212	1.0	0	0	1.0680979178766214	0.7944255895216721	PDGFRB;RASSF1;RPS6KA5;STMN1;PDGFA;VIM;MET;NFKB1
Maturity onset diabetes of the young	1/26	0.4831553719844761	1.0	0	0	1.5353907569476433	1.1168693319984115	MAFA
Shigellosis	2/65	0.4870100030087857	1.0	0	0	1.2283126055581146	0.8837348270245764	WAS;NFKB1
Acute myeloid leukemia	2/66	0.4950676650272665	1.0	0	0	1.2097018085042037	0.8504939560041769	SPI1;NFKB1
Phototransduction	1/28	0.5087584025574095	1.0	0	0	1.42571998859424	0.9634759427977776	CALM2
Phospholipase D signaling pathway	4/148	0.5097949890929969	1.0	0	0	1.0789232346118574	0.7269208785141621	PDGFRB;RALA;RHEB;PDGFA
Drug metabolism	3/108	0.5103422910180874	1.0	0	0	1.1088933244621868	0.7459232862399124	CDA;GSTM3;NME7
Insulin resistance	3/108	0.5103422910180874	1.0	0	0	1.1088933244621868	0.7459232862399124	PYGL;SLC27A2;NFKB1
Fc epsilon RI signaling pathway	2/68	0.5109394467609895	1.0	0	0	1.1741223435481978	0.7884280794755305	BTK;MAP2K6
Staphylococcus aureus infection	2/68	0.5109394467609895	1.0	0	0	1.1741223435481978	0.7884280794755305	ITGB2;FPR1
Renal cell carcinoma	2/69	0.518751643700429	1.0	0	0	1.157106077699673	0.7594434769453656	MET;RBX1
Chemokine signaling pathway	5/190	0.5187603516427697	1.0	0	0	1.0505305179115454	0.6894771012315506	NCF1;CCL7;GNG4;WAS;NFKB1
TNF signaling pathway	3/110	0.5226774517462435	1.0	0	0	1.0887316276537833	0.7063589899120395	RPS6KA5;NFKB1;MAP2K6
PI3K-Akt signaling pathway	9/354	0.5292819709352407	1.0	0	0	1.0149193139145438	0.6457261370032561	PDGFRB;PPP2CB;HSP90AA1;RHEB;GNG4;FGF18;PDGFA;MET;NFKB1
Pentose phosphate pathway	1/30	0.5330955331325007	1.0	0	0	1.3306719893546242	0.8370653815448016	FBP1
B cell receptor signaling pathway	2/71	0.5341245752931205	1.0	0	0	1.1245115402996824	0.7052106268177669	BTK;NFKB1
Adherens junction	2/72	0.5416839549887512	1.0	0	0	1.1088933244621868	0.6798320653065341	WAS;MET
Bile secretion	2/72	0.5416839549887512	1.0	0	0	1.1088933244621868	0.6798320653065341	ATP1B3;ATP1B2
Galactose metabolism	1/31	0.5448090301709836	1.0	0	0	1.287747086472217	0.7820744949848526	GLA
Hepatitis C	4/155	0.546224016848396	1.0	0	0	1.0301976691777734	0.6229874188283188	PPP2CB;CYCS;EIF2S1;NFKB1
Propanoate metabolism	1/32	0.5562292348897921	1.0	0	0	1.2475049900199602	0.7317549609951273	LDHA
Metabolism of xenobiotics by cytochrome P450	2/74	0.5565457943089143	1.0	0	0	1.0789232346118574	0.6322552967458429	GSTM3;CBR3
Pancreatic cancer	2/75	0.5638473943421941	1.0	0	0	1.0645375914836994	0.6099498512353498	RALA;NFKB1
Base excision repair	1/33	0.5673634767849206	1.0	0	0	1.2097018085042037	0.6856047034537754	PCNA
Fructose and mannose metabolism	1/33	0.5673634767849206	1.0	0	0	1.2097018085042037	0.6856047034537754	FBP1
Hippo signaling pathway	4/160	0.5713652635172696	1.0	0	0	0.9980039920159681	0.5586093641893597	YAP1;PPP2CB;RASSF1;ITGB2
Endocytosis	6/244	0.575458659809888	1.0	0	0	0.9816432708353784	0.5424441807393978	UBB;CHMP2B;WAS;CLTA;HSPA2;RAB22A
Neurotrophin signaling pathway	3/119	0.5759859856135109	1.0	0	0	1.0063905801841695	0.5551974529405094	RPS6KA5;CALM2;NFKB1
Herpes simplex virus 1 infection	12/492	0.5786670617012276	1.0	0	0	0.9736624312350909	0.5326206024699601	BST2;EIF2B2;TNFSF14;RHEB;ZNF768;ZNF547;CYCS;SRSF7;B2M;EIF2S1;ZNF267;NFKB1
AMPK signaling pathway	3/120	0.5816752936304926	1.0	0	0	0.9980039920159681	0.5407613789094509	PPP2CB;RHEB;FBP1
Hepatitis B	4/163	0.586070831816791	1.0	0	0	0.9796358203837724	0.5234337443417293	PCNA;CYCS;NFKB1;MAP2K6
Prion diseases	1/35	0.5888024796887829	1.0	0	0	1.140575990875392	0.6041226120882562	SOD1
Tyrosine metabolism	1/36	0.599121003573457	1.0	0	0	1.1088933244621868	0.5680768373954505	GOT1
Primary immunodeficiency	1/37	0.609181098864309	1.0	0	0	1.0789232346118574	0.5347571717115402	BTK
Hepatocellular carcinoma	4/168	0.6099163804827564	1.0	0	0	0.95047999239616	0.469949066046072	GSTM3;NQO1;TXNRD1;MET
cAMP signaling pathway	5/212	0.6160772592655906	1.0	0	0	0.9415132000150643	0.4560528964970624	FFAR2;ATP1B3;ATP1B2;CALM2;NFKB1
Pyruvate metabolism	1/39	0.6285516817214095	1.0	0	0	1.0235938379650955	0.4752925165748353	LDHA
Glycine, serine and threonine metabolism	1/40	0.6378746091940292	1.0	0	0	0.9980039920159681	0.4487161200267164	BPGM
Nicotine addiction	1/40	0.6378746091940292	1.0	0	0	0.9980039920159681	0.4487161200267164	CHRNA6
Colorectal cancer	2/86	0.6384213450647823	1.0	0	0	0.9283758065264819	0.41661495442011937	RALA;CYCS
Insulin secretion	2/86	0.6384213450647823	1.0	0	0	0.9283758065264819	0.41661495442011937	ATP1B3;ATP1B2
Salmonella infection	2/86	0.6384213450647823	1.0	0	0	0.9283758065264819	0.41661495442011937	WAS;NFKB1
Dopaminergic synapse	3/131	0.6409875566670504	1.0	0	0	0.9142021300909632	0.4065870408426987	PPP2CB;GNG4;CALM2
Natural killer cell mediated cytotoxicity	3/131	0.6409875566670504	1.0	0	0	0.9142021300909632	0.4065870408426987	ITGB2;SH3BP2;ULBP2
FoxO signaling pathway	3/132	0.6460761118877992	1.0	0	0	0.9072763563781528	0.39633275438218635	CDKN2D;CCNB1;HOMER1
Vascular smooth muscle contraction	3/132	0.6460761118877992	1.0	0	0	0.9072763563781528	0.39633275438218635	NPPC;MYL6;CALM2
Homologous recombination	1/41	0.6469639961560414	1.0	0	0	0.9736624312350909	0.4239955536660916	RPA3
Gap junction	2/88	0.6508524082862175	1.0	0	0	0.9072763563781528	0.3896501341494643	PDGFRB;PDGFA
Porphyrin and chlorophyll metabolism	1/42	0.655825681395399	1.0	0	0	0.95047999239616	0.40096973189867235	HCCS
Tuberculosis	4/179	0.659306583033908	1.0	0	0	0.8920706073885749	0.37160684488355444	ITGB2;CYCS;CALM2;NFKB1
Estrogen signaling pathway	3/137	0.6707494949818043	1.0	0	0	0.8741640805979283	0.3491057673782701	HSP90AA1;HSPA2;CALM2
Vasopressin-regulated water reabsorption	1/44	0.6728885770084541	1.0	0	0	0.9072763563781528	0.3594406865322817	DYNLL1
GnRH signaling pathway	2/93	0.680441155496539	1.0	0	0	0.8584980576481447	0.3305337137178465	CALM2;MAP2K6
