Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	73/132	0.002042743732193037	0.0876522765086467	0	0	1.300329891912304	8.053543003256722	GSK3B;GSK3A;THRA;SLC2A1;PIK3CD;CBLB;IRS2;PIK3C2A;RPS6KA4;RPTOR;RPS6KA3;GYS1;SESN3;AKT2;RPS6KA2;MLST8;FLOT1;AKT1;FLOT2;MAP3K8;MAP3K9;MAP3K6;HRAS;MAP3K4;MAP2K3;MAP4K1;SREBF1;MAP4K2;PRKAB2;MAP2K2;EXOC7;MINK1;TSC2;TSC1;SREBF2;PIK3CA;RAPGEF1;RAF1;SOS1;RHOQ;SHC2;PRKAA1;SHC1;PIK3R4;PIK3R2;PIK3R1;CBL;MAPK9;MAPK8;MAPK7;RICTOR;MAP2K7;MAPK6;MAP4K5;MAP4K3;MAPK3;MAP4K4;MAP3K2;MAP3K3;NR1H3;MAPK14;MAPK12;MTOR;MAPK13;MAPK11;RPS6KB1;FASN;RPS6KB2;TRIP10;MAP3K10;MAP3K14;MAP3K11;MAP3K12
DNA Damage Response (only ATM dependent) WP710	62/110	0.0023439249162190566	0.09219438003794955	0	0	1.3252677254558278	8.025726509348067	GSK3B;CDKN1A;PIK3CD;HMGB1;PIK3C2A;BBC3;PIK3C2B;CCND3;MYC;AKT2;AKT3;AKT1;RAC3;HRAS;MAP3K4;PDK1;WNT5B;AXIN1;WNT16;RBL2;PIK3CA;SOS1;TP53;SHC1;LEF1;PIK3R4;PIK3R2;PIK3R1;PIK3R5;MAPK9;MAPK8;DVL1;ERBB2;ABL1;DVL2;DVL3;BAK1;WNT1;PCK2;WNT4;WNT10B;WNT10A;SMAD4;JUN;TCF7L1;TGFB1;SMAD3;MLKL;WNT3A;WNT7A;SOD2;NFKB2;FOSL1;BCL6;APC;CCNG2;MDM2;BCL2;BAX;CTNNB1;ATM;TP73
TNF alpha Signaling Pathway WP231	53/92	0.0024919668951274084	0.09047756726924129	0	0	1.35454257352866	8.12005328765468	OTUD7B;TNFAIP3;TNF;CASP9;IKBKB;SMPD2;CASP8;CASP3;PSMD2;AKT1;MAP3K8;IKBKG;BTRC;HRAS;MAP2K3;MAP4K2;APAF1;KSR1;RIPK3;CSNK2A1;CHUK;FBXW11;TRAF2;TRAF1;TNFRSF1A;CDC37;MADD;RAF1;SOS1;NOXO1;PRKCZ;MAPK9;MAPK8;RIPK1;RFFL;MAP2K7;MAPK3;MAP3K3;TRAP1;JUN;CREBBP;PLK1;CFLAR;NFKB2;NFKBIA;IL6;BAX;TAB3;TAB2;TAB1;NFKBIE;MAP3K14;BCL2L1
Structural Pathway of Interleukin 1 (IL-1) WP2637	31/49	0.002730873426366062	0.0920694469460558	0	0	1.4875454061238886	8.78117954295127	IL1RAP;ELK1;RELA;IKBKB;MAPK9;MAPK8;IRAK1;IRAK2;MYC;MKNK1;MKNK2;MAP3K8;MAP2K7;MAPK3;MAP2K3;MAP3K3;MAP2K2;CHUK;IRAK4;FOS;SAFB;MAPK14;NFKBIA;IL1A;MAPK11;TRAF6;TAB3;TAB2;TAB1;MAP3K14;MYD88
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	34/55	0.003036606584658473	0.09555188719725329	0	0	1.453519440822521	8.426073481006615	MDC1;BLM;RIF1;PRKDC;STK3;CASP9;RASSF1;KAT5;TRIM28;CHEK2;CASP3;HSF1;E2F1;ABL1;BAK1;TP53BP1;UPF1;APAF1;ACTL6A;SMC1A;LATS1;RAD52;FANCD2;TRAF6;NABP2;MDM2;BAX;RAD17;ATM;TP53;MCPH1;ATR;TP73;RAD9A
Kit receptor signaling pathway WP304	36/59	0.003191623123989778	0.09415288215769844	0	0	1.434680205796905	8.245430914587415	SHC1;SRC;PIK3R2;PIK3R1;CBL;RPS6KA3;MAPK8;INPP5D;GRB10;AKT1;EP300;PLCG1;JAK2;HRAS;JUNB;SH2B2;MAPK3;STAT5A;STAT5B;MAP2K2;MATK;PRKCA;PTPN11;FOS;MAPK14;VAV1;TBX2;TEC;RPS6KB1;BTK;BCL2;SNAI1;PTPN6;MAPT;RAF1;SOS1
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657	15/20	0.0033300562169696437	0.09245803143586305	0	0	1.763461086292029	10.06013301168484	CREBBP;SMAD4;DNMT1;FLT3;DNMT3A;ZFX;ETV6;SMARCA4;DNMT3B;BCL2;EP300;ATM;GABPA;BCL2L1;MCL1
Oncostatin M Signaling Pathway WP2374	39/65	0.0033589309119880406	0.08807863280324196	0	0	1.4107688690336233	8.035926456515304	SHC1;SRC;PXN;PIK3R1;HIF1A;CYR61;RELA;SOCS3;MAPK9;MAPK8;CASP3;AKT1;PTK2B;RICTOR;JAK2;HRAS;JUNB;JAK3;MAPK3;PIAS3;STAT5B;PRKCH;MAP2K2;PRKCD;OSM;PRKCA;PTPN11;TYK2;FOS;MAPK14;MTOR;VEGFA;NFKBIA;CREB1;CDK2;IL6ST;RAF1;SOS1;TP53
Regulation of toll-like receptor signaling pathway WP1449	75/139	0.004235712658867146	0.10522401973606804	0	0	1.2686770404978627	6.9323097618850165	IFNA5;OTUD5;CD80;TNFAIP3;PIK3CD;TNF;IKBKB;CASP8;AKT2;AKT3;MLST8;AKT1;MAP3K8;IL12A;IKBKG;IKBKE;MAP2K3;USP7;FBXW5;MAP2K2;CISH;CHUK;TRAFD1;IRAK3;IRAK4;FOS;TICAM1;TIRAP;SIGIRR;PIK3CA;IRF3;TRAF3;TRAF6;IL1B;BTK;TLR9;PELI1;IRF5;RBCK1;TLR6;SQSTM1;TLR2;RNF31;PELI3;PELI2;PIK3R2;PIK3R1;RELA;PIK3R5;MAPK9;MAPK8;RNF216;IRAK1;IRAK2;CCL4;CCL3;RIPK1;MAP2K7;MAPK3;JUN;PLK1;MAPK14;MAPK12;NFKB2;MAPK13;NFKBIA;CYLD;MAPK11;IL6;SARM1;TAB3;TAB2;PTPN6;TAB1;MYD88
Photodynamic therapy-induced AP-1 survival signaling. WP3611	31/50	0.004282082883730624	0.10105715605604274	0	0	1.4577944980014108	7.949813670979082	CDKN1A;TNF;ELK1;MAPK8;BMF;BAK1;MAP2K7;JUNB;MCL1;MAP2K3;JUN;TRAF2;FOS;CFLAR;MAPK14;MAPK12;TNFRSF1A;MAPK13;CCNA2;MAPK11;IL6;CCNE1;TRAF6;TRAF5;BCL3;BCL2;FAS;BAX;TP53;NFE2L2;BCL2L1
Alpha 6 Beta 4 signaling pathway WP244	22/33	0.004418778468408945	0.09931730652804867	0	0	1.5675209655929148	8.498929360767502	LAMA5;LAMB3;SRC;SHC1;ITGB4;LAMB2;PRKCD;GAB1;IRS2;PIK3R2;PTPN11;PRKCA;PIK3R1;LAMC1;MAPK14;MTOR;PTK2;AKT1;ITGA6;SOS1;HRAS;MAPK3
Signal transduction through IL1R WP4496	22/33	0.004418778468408945	0.09480288350404646	0	0	1.5675209655929148	8.498929360767502	MAP2K3;JUN;TGFB1;CHUK;TGFB3;IRAK3;IL1RAP;MAPK14;TNF;RELA;IKBKB;NFKBIA;IL1A;MAPK8;IL6;IRAK1;IRAK2;IL1B;TRAF6;TAB1;MAP3K14;MYD88
Non-small cell lung cancer WP4255	39/66	0.004873600362435752	0.10001475526389891	0	0	1.3893935831391746	7.397023509784717	ALK;CDKN1A;ARAF;PIK3CD;PIK3R2;PIK3R1;CASP9;RXRB;RASSF1;AKT2;RASSF5;AKT3;ERBB2;E2F1;PLCG2;AKT1;E2F2;E2F3;POLK;PLCG1;BAK1;HRAS;JAK3;PDK1;MAPK3;PRKCG;STAT5A;STAT5B;MAP2K2;GADD45B;PRKCA;BRAF;DDB2;EML4;PIK3CA;BAX;RAF1;SOS1;TP53
miRNAs involvement in the immune response in sepsis WP4329	24/37	0.005080125525528909	0.09990913533540187	0	0	1.5251555340904037	8.056511040901736	IL10;CHUK;IRAK4;MAPK14;TNF;RELA;RELB;ICAM1;NFKB2;IKBKB;NFKBIA;IL1A;MAPK8;IL6;IRAK1;TRAF3;TRAF6;CCL4;CCL3;IRF5;TAB2;IKBKG;TAB1;MYD88
MAPK Signaling Pathway WP382	125/246	0.005138042036958479	0.09700623365777608	0	0	1.1947568335311851	6.297662671815386	ELK1;TNF;ELK4;RPS6KA4;RPS6KA3;MYC;AKT2;AKT3;AKT1;MAP3K8;PRKACA;MAP3K6;PRKACB;MAP3K4;PRKCG;PDGFRB;MAP2K3;MAP2K2;PRKCD;CACNA2D2;PRKCA;MAPK8IP2;MAPK8IP3;MAPK8IP1;CDC25B;CACNB1;CACNB3;CACNB4;MAPKAPK3;DDIT3;RAF1;TP53;ATF4;PDGFB;CACNA1C;NLK;RASGRP2;CACNA1F;RASGRP4;CACNA1H;RASGRP3;STK3;CACNA1I;PPP3R1;MAP2K7;FGF22;HSPA8;JUN;TGFB1;TGFB3;HSPA6;NFATC1;BRAF;HSPA2;NFKB2;NR4A1;PPP5C;TAB2;TAB1;FGFR4;MAP3K14;FGFR3;MAP3K11;FGF11;FGFR1;MAP3K12;RASGRF2;LRRK2;ARRB1;ARRB2;DUSP16;IKBKB;PPP3CC;DUSP10;CASP3;RAC3;IKBKG;HRAS;MAP4K1;MAP4K2;DUSP2;CHUK;PLA2G4B;PLA2G4C;TRAF2;FOS;DUSP8;TNFRSF1A;TGFBR2;IL1A;PPM1B;IL1B;TRAF6;RASA1;RASA2;RAPGEF2;MAPT;SOS1;RELA;RELB;MAPK9;PAK1;MAPK8;MAPK7;MKNK1;MKNK2;GNA12;FLNA;FLNB;FLNC;MAP4K3;CACNG4;MAP4K4;MAPK3;MAP3K2;NTRK1;MAPK14;MAPK12;MAPK13;MAPK11;TAOK1;TAOK2;FAS;PTPN7;HSPA1A
Wnt/beta-catenin Signaling Pathway in Leukemia WP3658	18/26	0.005416948203947809	0.09833844431782175	0	0	1.6278102335003346	8.494276285880723	GSK3B;JUP;FLT3;CSNK1A1;LEF1;FZD6;LRP5;AXIN2;PML;BCL9;APC;MYC;RARA;AKT1;CTNNB1;TCF3;WNT1;PPARD
Role Altered Glycolysation of MUC1 in Tumour Microenvironment WP4480	8/9	0.005982457168875733	0.10458221421145726	0	0	2.090027954123886	10.698694041037019	IKBKB;NFKBIA;MUC1;IL6;CHUK;IKBKG;TNF;RELA
Nanoparticle-mediated activation of receptor signaling WP2643	19/28	0.006023537260369495	0.10153962810337148	0	0	1.595512411407074	8.156388057288346	ITGB1;MAP2K2;SRC;PXN;ITGA1;PIK3CD;MAPK14;PTK2;MAPK12;MAPK13;COL1A1;MAPK9;MAPK11;MAPK8;AKT3;TLN1;RAF1;SOS1;HRAS
Notch Signaling WP268	28/45	0.006052824056757942	0.09851492947550858	0	0	1.4630195678867204	7.471977909922821	NOTCH2;NUMBL;NOTCH1;CTBP1;MAML1;PSEN2;DTX1;DTX2;DTX3;RFNG;DTX4;DLL1;LFNG;APH1A;NCSTN;DVL1;DVL2;INPP5K;DVL3;JAG2;CREBBP;JAG1;NCOR2;KAT2B;KAT2A;ADAM17;MFNG;NUMB
mRNA Processing WP411	68/126	0.006206373453272849	0.09764694233149282	0	0	1.2689455435752166	6.449007808213391	CELF1;YBX1;EFTUD2;PTBP1;CLP1;SNRNP70;PAPOLA;DHX15;DHX16;RBM5;PSKH1;NCBP1;PRMT2;NCBP2;METTL3;PRPF4B;DICER1;SMC1A;PTBP2;SFPQ;PRPF6;HNRNPH1;PRPF3;CD2BP2;HNRNPH2;SNRPA1;SREK1;SRSF6;SF3B4;SF3B3;DHX8;DHX9;SFSWAP;CSTF2;SRSF1;DDX20;CSTF2T;PRPF8;NXF1;PABPN1;POLR2A;U2AF2;DHX38;HNRNPA1;SF3B1;SRSF10;CPSF4;RBM39;SF3A1;RNGTT;SF3A2;CPSF1;FUS;NONO;CPSF2;SUPT5H;CLK4;CLK3;SRPK1;CLK2;HNRNPL;CLK1;HNRNPK;HNRNPA2B1;CLASRP;RBMX;SUGP2;SUGP1
Pancreatic adenocarcinoma pathway WP4263	50/89	0.006430392633826085	0.0979079136505133	0	0	1.3209446339266138	6.666437279954972	CDKN1A;ARAF;PIK3CD;CASP9;IKBKB;AKT2;AKT3;AKT1;RAC3;POLK;IKBKG;MAP2K2;CHUK;RIPK4;PRKCD;TGFBR2;DDB2;TIAM1;PIK3CA;RAF1;TP53;ARHGEF6;PIK3R2;PIK3R1;PLD1;RELA;MAPK9;PAK1;MAPK8;ERBB2;E2F1;E2F2;PAK6;E2F3;BAK1;RALGDS;PAK4;MAPK3;SMAD4;TGFB1;SMAD3;GADD45B;TGFB3;BRAF;MTOR;VEGFA;RPS6KB1;RPS6KB2;BAX;BCL2L1
EGF/EGFR Signaling Pathway WP437	85/162	0.006644952981369259	0.09801305647519658	0	0	1.2336970562536829	6.185630786747422	USP6NL;INPPL1;CBLB;AP2A1;ELK1;PIK3C2B;ELK4;RPS6KA3;RPS6KA2;GRB10;AKT1;MYBL2;JAK2;HRAS;MAP3K4;MEF2A;MAP4K1;PIAS3;MAP2K2;NCOA3;PRKCD;GAB1;PRKCA;EPS15L1;FOS;VAV1;EPN1;DNM1;VAV2;DOK2;CREB1;HGS;RASA1;ARHGEF1;RAF1;RIN1;SOS1;STAM2;SHC1;SRC;STXBP1;PIK3R2;FOXO4;PIK3R1;PLD1;CBL;PRKCZ;PLD2;MAPK9;PAK1;MAPK8;MAPK7;INPP5D;ERBB2;ABL1;E2F1;PTK2B;RICTOR;CSK;PLCG1;RALGDS;MEF2D;STAT5A;MAP3K2;STAT5B;MAP3K3;JUN;IQSEC1;NOS3;TNK2;LIMK2;PTK6;BRAF;PTPN11;STAM;AP2B1;MAPK14;PTK2;MTOR;ITCH;SYNJ1;RPS6KB1;NEDD4;ABI1;FOSB
Endometrial cancer WP4155	37/63	0.006910305544972005	0.09883830961293293	0	0	1.3809113268318536	6.869676780991354	GSK3B;CDKN1A;LEF1;ARAF;ILK;PIK3CD;PIK3R2;PIK3R1;ELK1;CASP9;MYC;AKT2;AKT3;ERBB2;AKT1;POLK;BAK1;HRAS;MAPK3;APC2;TCF7L1;MAP2K2;GADD45B;AXIN1;BRAF;AXIN2;FOS;DDB2;PIK3CA;APC;BAX;CTNNB1;RAF1;SOS1;TP53;FGFR3;FGFR1
Pathways Affected in Adenoid Cystic Carcinoma WP3651	38/65	0.006924704442077145	0.09613119107824743	0	0	1.3745953082891715	6.835394978792601	SETD2;NOTCH1;SRCAP;CTBP1;UHRF1;PRKDC;KMT2C;JMJD1C;DTX4;CHEK2;MYC;NSD1;MYB;ERBB2;AKT1;EP300;HRAS;MYBL1;KDM6A;KDM6B;BRD1;CREBBP;MAP2K2;MGA;INSRR;SMC1A;ARID1A;SMARCA2;MYCN;PIK3CA;KANSL1;KAT6A;ATM;BCOR;BCORL1;RAF1;FGFR4;TP53
Signaling of Hepatocyte Growth Factor Receptor WP313	22/34	0.007526785166182678	0.10150407424109212	0	0	1.5214174077813585	7.438646756760324	ITGB1;MAP4K1;JUN;MAP2K2;SRC;PXN;ITGA1;GAB1;PTPN11;FOS;ELK1;PTK2;PAK1;MAPK8;PIK3CA;RASA1;RAPGEF1;PTK2B;RAF1;SOS1;HRAS;MAPK3
Hippo-Yap signaling pathway WP4537	16/23	0.008094278107136345	0.10612497962689875	0	0	1.6356740510534762	7.878384155966058	MAP4K1;MAP4K2;MST1;MINK1;TAZ;YY1AP1;NDRG1;STK3;LATS1;RASSF1;STK38L;NF2;TNIK;MAP4K3;TEAD2;MAP4K4
IL-2 Signaling Pathway WP49	26/42	0.008842467218649546	0.11280120343790773	0	0	1.455555182336278	6.88214050293108	SHC1;PIK3R1;IL2RG;CBL;SOCS3;MYC;AKT1;PTK2B;HRAS;JAK3;MAPK3;STAT5A;STAT5B;JUN;MAP2K2;CISH;PTPN11;FOS;RPS6KB1;LCK;RPS6KB2;IL2RB;BCL2;MAPT;RAF1;SOS1
Interleukin-11 Signaling Pathway WP2332	27/44	0.00906617286582689	0.11261141033342874	0	0	1.4428317978752965	6.785933811283137	SRC;PIK3R2;PIK3R1;RELA;ICAM1;IKBKB;SOCS3;BGLAP;AKT1;JAK2;HRAS;MAPK3;PIAS3;TGFB1;YES1;MAP2K2;CHUK;IL11RA;PTPN11;TYK2;RUNX2;CREB1;RPS6KB1;FES;BCL2;IL6ST;RAF1
Leptin signaling pathway WP2034	43/76	0.009349624269586066	0.11315442705755444	0	0	1.330330293167671	6.215860699787136	GSK3B;GSK3A;PRKAA1;SHC1;SRC;PDE3B;PIK3R2;PIK3R1;ELK1;ACACB;RELA;ACACA;IKBKB;SOCS2;SOCS3;MAPK8;ERBB2;LEPR;PLCG2;AKT1;IKBKG;PLCG1;JAK2;HRAS;SOCS7;SH2B1;MAPK3;STAT5B;MAP2K2;CISH;CHUK;NOS3;PTPN11;MAPK14;MTOR;PTK2;CREB1;RPS6KB1;IL1B;BAX;RAF1;SOS1;BCL2L1
Wnt Signaling Pathway WP363	31/52	0.009628457820002769	0.11361580227603267	0	0	1.4017254788475102	6.508256546883078	GSK3B;GSK3A;CTBP1;LEF1;LRP5;ARRB2;NLK;MAPK9;MAPK8;MYC;DVL1;DVL2;AKT1;DVL3;PIP5K1B;PRKCG;RYK;CSNK1A1;AXIN1;TSC2;TSC1;CSNK1D;PRKCA;AXIN2;CSNK1E;MTOR;BCL9;APC;CTNNB1;ROR2;TCF3
DNA Damage Response WP707	39/68	0.009656867624754333	0.1111717443630255	0	0	1.3485290659880222	6.257290766580253	CDKN1A;PRKDC;BBC3;CASP9;TP53AIP1;CCNB3;PIDD1;CCND3;CASP8;CHEK2;MYC;CASP3;SESN1;TLK2;E2F1;ABL1;SFN;ATRIP;APAF1;GADD45B;TNFRSF10B;SMC1A;PML;DDB2;RAD52;CREB1;RRM2B;CCNE2;FANCD2;CCNE1;CDK2;MDM2;FAS;BAX;RAD17;ATM;TP53;ATR;RAD9A
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	36/62	0.009772191677532287	0.10982082075702951	0	0	1.3652601958389903	6.318717049405621	ITK;GSK3B;CBL;TNF;IKBKB;MAPK9;PAK1;AKT1;CTLA4;MAP3K8;IKBKG;PLCG1;ICOS;MAP2K7;PDK1;MAPK3;IL10;JUN;MAP2K2;CHUK;FOS;NFKBIA;ZAP70;CD4;DLG1;PIK3CA;LCK;CD28;LCP2;PTPN6;PDCD1;RAF1;SOS1;MAP3K14;CARD11;LAT
PDGFR-beta pathway WP3972	19/29	0.010552915768506482	0.11583665680779208	0	0	1.5404947420482094	7.011335490613535	PDGFRB;STAT5A;STAT5B;JUN;SHC1;PRKCA;PIK3R1;FOS;ELK1;MAPK8;PIK3CA;RASA1;STAT6;PLCG1;JAK2;RAF1;SOS1;HRAS;MAPK3
Disorders of Folate Metabolism and Transport WP4259	10/13	0.01288473490957249	0.1382180653935958	0	0	1.8086780372225941	7.8708459343770825	DHFR;ALDH1L1;SLC46A1;MTHFD1;SHMT2;MTHFR;MTHFS;MTR;GART;FTCD
Chromosomal and microsatellite instability in colorectal cancer  WP4216	41/73	0.012911640551743557	0.1354287631205102	0	0	1.3205827312871816	5.74404099128178	GSK3B;CDKN1A;LEF1;ARAF;PTGS2;NTN1;BBC3;CASP9;MAPK9;MAPK8;MYC;AKT2;CASP3;AKT3;AKT1;RAC3;POLK;BAK1;RALGDS;MAPK3;APC2;JUN;TCF7L1;SMAD4;TGFB1;SMAD3;GADD45B;TGFB3;CSNK1A1;AXIN1;BRAF;AXIN2;FOS;TGFBR2;DDB2;APC;BCL2;BAX;CTNNB1;RAF1;TP53
miRNA Regulation of DNA Damage Response WP1530	40/71	0.013068180217978528	0.13409089267143184	0	0	1.324665604726407	5.745836403206213	CDKN1A;MCM7;PRKDC;BBC3;CASP9;TP53AIP1;CCNB3;PIDD1;CCND3;CASP8;CHEK2;MYC;CASP3;SESN1;TLK2;E2F1;ABL1;SFN;ATRIP;APAF1;GADD45B;TNFRSF10B;SMC1A;PML;DDB2;RAD52;CREB1;RRM2B;CCNE2;FANCD2;CCNE1;CDK2;MDM2;FAS;BAX;RAD17;ATM;TP53;ATR;RAD9A
Regulation of Apoptosis by Parathyroid Hormone-related Protein WP3872	15/22	0.013550177915234182	0.1360783824678837	0	0	1.6031464420836627	6.895702928628523	GSK3B;GSK3A;ITGB4;BCL2L12;BCL2L10;MYC;BCL2;AKT1;BAX;ITGA6;BAK1;BCL2L2;BCL2L1;BOK;MCL1
TGF-beta Signaling Pathway WP366	69/132	0.014917667519340377	0.1466903972735137	0	0	1.229078938930808	5.1685338512369325	ITGB1;CDKN1A;ZFYVE9;ITGB4;ETS1;SIN3A;MYC;AKT1;SNIP1;EP300;BTRC;JUNB;RNF111;PDK1;MAP2K3;MEF2A;TGIF1;KLF10;MAP4K1;MAP2K2;FOXH1;AXIN1;FOS;FOXP3;RUNX2;TGFBR2;RBL2;ZEB2;ZFYVE16;ZEB1;HGS;TRAF6;SIK1;RAF1;SOS1;TP53;SHC1;SRC;NEDD9;PIK3R2;PIK3R1;THBS1;MAPK9;MAPK8;TERT;STAMBPL1;PRKAR2A;E2F4;E2F5;SKIL;SPTBN1;TRAP1;CREBBP;SMAD4;JUN;TGFB1;SMAD3;SMURF2;SMURF1;LIMK2;NUP153;MAPK14;PTK2;PML;SMAD7;SKI;ITCH;FOSB;TAB1
