Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Selenocysteine synthesis_Homo sapiens_R-HSA-2408557	72/87	5.983039738288536E-23	8.321864363255874E-21	0	0	2.6272577996715927	134.43816980653003	RPL5;RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPS4X;RPS15;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;SARS;RPL13A;RPSA;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPS26;RPS25;RPS28;RPS29;RPL27A;RPS20;FAU;RPS21;RPL26L1;RPS24;RPS23
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)_Homo sapiens_R-HSA-975956	73/89	8.670079016720542E-23	1.105435074631869E-20	0	0	2.603887997146424	132.2764146282917	RPL5;RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPS4X;RPS15;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL24;RPL27;RPL26;PABPC1;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;GSPT2;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPS26;RPS25;RPS28;RPS29;RPL27A;RPS20;FAU;RPS21;RPL26L1;RPS24;RPS23
Cap-dependent Translation Initiation_Homo sapiens_R-HSA-72737	86/114	5.415793674667529E-22	6.373972555570246E-20	0	0	2.3948760790866053	117.27122038873131	RPL5;RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL24;RPL27;RPL26;PABPC1;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;EIF4EBP1;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;EIF4E;RPL19;EIF2B3;RPL41;EIF2B2;RPL35A;EIF2S2;EIF2S1;RPS26;RPS25;RPS28;EIF3K;RPS29;EIF3L;RPL27A;EIF3I;EIF3J;EIF3G;EIF3H;RPS20;EIF3E;FAU;RPS21;EIF3D;RPS24;RPL26L1;RPS23
Eukaryotic Translation Initiation_Homo sapiens_R-HSA-72613	86/114	5.415793674667529E-22	5.918688801600943E-20	0	0	2.3948760790866053	117.27122038873131	RPL5;RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL24;RPL27;RPL26;PABPC1;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;EIF4EBP1;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;EIF4E;RPL19;EIF2B3;RPL41;EIF2B2;RPL35A;EIF2S2;EIF2S1;RPS26;RPS25;RPS28;EIF3K;RPS29;EIF3L;RPL27A;EIF3I;EIF3J;EIF3G;EIF3H;RPS20;EIF3E;FAU;RPS21;EIF3D;RPS24;RPL26L1;RPS23
GTP hydrolysis and joining of the 60S ribosomal subunit_Homo sapiens_R-HSA-72706	82/107	8.347649010655153E-22	8.514601990868255E-20	0	0	2.432873460910844	118.07925092376121	RPL5;RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;EIF4E;RPL19;RPL41;RPL35A;EIF2S2;EIF2S1;RPS26;RPS25;RPS28;EIF3K;RPS29;EIF3L;RPL27A;EIF3I;EIF3J;EIF3G;EIF3H;RPS20;EIF3E;FAU;RPS21;EIF3D;RPS24;RPL26L1;RPS23
Respiratory electron transport_Homo sapiens_R-HSA-611105	71/88	2.1370115649931585E-21	2.0435173090247078E-19	0	0	2.5613275613275612	121.90607424596728	COX7B;NDUFA13;NDUFA11;NDUFA12;COX4I1;TACO1;ETFA;ETFB;COX6A1;COX7C;UQCRFS1;COX8A;NDUFC2;NDUFC1;SDHC;SDHD;SDHB;COX6B1;COX7A2L;NDUFS8;NDUFS7;SCO1;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;UQCRC2;TMEM126B;NDUFB9;COX19;NDUFB8;NDUFB7;NDUFB6;NDUFB10;COX16;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;UQCRH;COX11;COX14;NDUFV3;CYC1;NDUFV2;NDUFA9;NDUFA8;SURF1;NDUFA7;TIMMDC1;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAF4;NDUFAB1;NDUFAF2;CYCS;NDUFAF3;NDUFAF1
Selenoamino acid metabolism_Homo sapiens_R-HSA-2408522	83/111	7.596224634129379E-21	6.836602170716441E-19	0	0	2.373802373802374	109.97027752830122	RPL5;RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;EPRS;HNMT;RPL8;RPL10A;RPL9;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;SARS;RPL13A;RPSA;MAT1A;KARS;RPL37A;RPL24;RPL27;RPL26;RPL29;EEF1E1;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;PAPSS1;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL19;DARS;RPL41;TXNRD1;GSR;RPL35A;RPS26;AIMP2;RPS25;RPS28;RPS29;RPL27A;CTH;RPS20;FAU;RPS21;RPS24;RPL26L1;RPS23
Nonsense-Mediated Decay (NMD)_Homo sapiens_R-HSA-927802	80/106	1.4164672568368947E-20	1.2039971683113605E-18	0	0	2.395926924228811	109.50233228008419	RPL5;RPL30;RPL32;RPL31;RPL34;RPLP1;EIF4A3;RPLP0;RPL8;RPL10A;RPL9;SMG8;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;MAGOH;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL24;RPL27;RPL26;PABPC1;RPL29;RPL28;UBA52;RBM8A;RPL10;RPL12;RPL11;RPL36A;GSPT2;PPP2CA;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;UPF3B;RPL35A;RPS26;RPS25;RPS28;RPS29;RPL27A;RNPS1;RPS20;FAU;RPS21;RPS24;RPL26L1;RPS23
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)_Homo sapiens_R-HSA-975957	80/106	1.4164672568368947E-20	1.140628896294973E-18	0	0	2.395926924228811	109.50233228008419	RPL5;RPL30;RPL32;RPL31;RPL34;RPLP1;EIF4A3;RPLP0;RPL8;RPL10A;RPL9;SMG8;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;MAGOH;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL24;RPL27;RPL26;PABPC1;RPL29;RPL28;UBA52;RBM8A;RPL10;RPL12;RPL11;RPL36A;GSPT2;PPP2CA;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;UPF3B;RPL35A;RPS26;RPS25;RPS28;RPS29;RPL27A;RNPS1;RPS20;FAU;RPS21;RPS24;RPL26L1;RPS23
Mitochondrial translation elongation_Homo sapiens_R-HSA-5389840	65/84	5.94105752706537E-18	4.544909008205008E-16	0	0	2.4565381708238854	97.43771329923779	MRPS17;MRPS15;GFM1;MRPS16;MRPS14;MRPS11;MRPS12;MRPL39;MRPS10;MRPL36;MRPL37;MRPL34;MRPL35;MRPL33;MRPL3;MRPL40;MRPL1;CHCHD1;MRPS28;TSFM;MRPS22;MRPS23;MRPS18B;MRPS18A;MRPS21;MRPL47;MRPL48;MRPS7;MRPL45;MRPS6;MRPL46;MRPL43;MRPS18C;MRPL44;MRPL53;MRPL50;MRPL51;AURKAIP1;MRPS35;MRPS36;MRPS33;MRPL18;MRPL19;MRPS31;MRPL16;MRPL17;MRPL14;MRPL15;MRPS30;MRPL12;MRPL13;MRPL54;MRPL10;MRPL55;MRPL11;MRPL20;ICT1;GADD45GIP1;MRPL27;MRPL28;MRPL23;MRPL24;MRPL21;MRPL22;MRPL30
Mitochondrial translation initiation_Homo sapiens_R-HSA-5368286	64/84	4.280200284773673E-17	3.1184316360493907E-15	0	0	2.4187452758881327	91.16238071508288	MRPS17;MRPS15;MTFMT;MRPS16;MRPS14;MRPS11;MRPS12;MRPL39;MRPS10;MRPL36;MRPL37;MRPL34;MRPL35;MRPL33;MRPL3;MRPL40;MRPL1;CHCHD1;MRPS28;MRPS22;MRPS23;MRPS18B;MRPS18A;MRPS21;MRPL47;MRPL48;MRPS7;MRPL45;MRPS6;MRPL46;MRPL43;MRPS18C;MRPL44;MRPL53;MRPL50;MRPL51;AURKAIP1;MRPS35;MRPS36;MRPS33;MRPL18;MRPL19;MRPS31;MRPL16;MRPL17;MRPL14;MRPL15;MRPS30;MRPL12;MRPL13;MRPL54;MRPL10;MRPL55;MRPL11;MRPL20;ICT1;GADD45GIP1;MRPL27;MRPL28;MRPL23;MRPL24;MRPL21;MRPL22;MRPL30
The citric acid (TCA) cycle and respiratory electron transport_Homo sapiens_R-HSA-1428517	98/153	1.0547828080957388E-16	7.335534983574912E-15	0	0	2.033405954974582	74.8049923831284	NDUFA13;NDUFA11;NDUFA12;TACO1;ATP5C1;COX6A1;MPC1;MPC2;PDK4;SDHC;SDHD;SDHB;ATP5J2;COX6B1;COX7A2L;SCO1;UQCRC1;SUCLG1;UQCRC2;TMEM126B;ATP5S;COX19;NDUFB10;COX16;NDUFB11;GLO1;ATP5J;ATP5I;ATP5H;ATP5O;UQCRH;ATP5L;LDHB;LDHA;ATP5D;COX11;COX14;NDUFV3;CYC1;NDUFV2;SURF1;UQCRQ;NDUFAF4;NDUFAF2;NDUFAF3;CYCS;NDUFAF1;COX7B;COX4I1;ETFA;ETFB;ATP5G3;ATP5G2;COX7C;ATP5G1;UQCRFS1;COX8A;NDUFC2;NDUFC1;ATP5F1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;HAGH;NDUFB9;NDUFB8;FH;NDUFB7;NDUFB6;NDUFB5;NDUFB4;ATP5A1;NDUFB3;UCP1;NDUFB2;NDUFB1;UQCR11;UQCR10;PDHB;COX5B;COX5A;UCP2;NDUFA9;NDUFA8;NDUFA7;TIMMDC1;NDUFA6;NDUFA5;MDH2;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;NDUFAB1
Mitochondrial translation termination_Homo sapiens_R-HSA-5419276	63/84	2.892166551521288E-16	1.923919488620683E-14	0	0	2.380952380952381	85.18894189246967	MRPS17;MRPS15;MRPS16;MRPS14;MRPS11;MRPS12;MRPL39;MRPS10;MRPL36;MRPL37;MRPL34;MRPL35;MRPL33;MRPL3;MRPL40;MRPL1;CHCHD1;MRPS28;MRPS22;MRPS23;MRPS18B;MRPS18A;MRPS21;MRPL47;MRPL48;MRPS7;MRPL45;MRPS6;MRPL46;MRPL43;MRPS18C;MRPL44;MRPL53;MRPL50;MRPL51;AURKAIP1;MRPS35;MRPS36;MRPS33;MRPL18;MRPL19;MRPS31;MRPL16;MRPL17;MRPL14;MRPL15;MRPS30;MRPL12;MRPL13;MRPL54;MRPL10;MRPL55;MRPL11;MRPL20;ICT1;GADD45GIP1;MRPL27;MRPL28;MRPL23;MRPL24;MRPL21;MRPL22;MRPL30
Mitochondrial translation_Homo sapiens_R-HSA-5368287	66/90	3.9322176106245634E-16	2.506788726773159E-14	0	0	2.328042328042328	82.58068515983322	MRPS17;MRPS15;MTFMT;GFM1;MRPS16;MRPS14;MRPS11;MRPS12;MRPL39;MRPS10;MRPL36;MRPL37;MRPL34;MRPL35;MRPL33;MRPL3;MRPL40;MRPL1;CHCHD1;MRPS28;TSFM;MRPS22;MRPS23;MRPS18B;MRPS18A;MRPS21;MRPL47;MRPL48;MRPS7;MRPL45;MRPS6;MRPL46;MRPL43;MRPS18C;MRPL44;MRPL53;MRPL50;MRPL51;AURKAIP1;MRPS35;MRPS36;MRPS33;MRPL18;MRPL19;MRPS31;MRPL16;MRPL17;MRPL14;MRPL15;MRPS30;MRPL12;MRPL13;MRPL54;MRPL10;MRPL55;MRPL11;MRPL20;ICT1;GADD45GIP1;MRPL27;MRPL28;MRPL23;MRPL24;MRPL21;MRPL22;MRPL30
Infectious disease_Homo sapiens_R-HSA-5663205	180/348	2.377632468334873E-15	1.4551110706209422E-13	0	0	1.6420361247947455	55.29174246885785	RPL5;RPL30;RPL32;CCNH;RPL31;RPL34;GTF2B;RPL8;RPL10A;ANTXR1;RPL9;PSMD8;RPS15;PSMD9;RPS14;PSMD6;RPS17;PSMD7;RPS16;PSMD4;RPS19;RPL18A;RPS18;AP1S2;RPL36;PSMD1;RPL35;RPL38;RPL37;RPS11;B2M;RPL39;RPS10;RPS13;RPS12;SKP1;NUP214;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;GTF2F2;RBX1;CD8B;PSME1;RPL24;PSME2;CHMP4B;RPL27;CHMP4A;RPL26;RPL29;RPL28;UBA52;PSMD10;TSG101;PSMD11;PSMD14;SUPT4H1;NEDD4L;GTF2E2;UBB;ATP6V1H;PSMF1;MAP2K6;RPL41;APOBEC3G;XRCC4;SYT1;XRCC5;VTA1;EIF2AK2;ISG15;RPS26;MSRA;RPS25;RPS28;CDK7;RPS29;RPL27A;CHMP2B;CHMP2A;RPS20;CALM1;MNAT1;RPS21;RPS24;RPS23;SNAP25;RPLP1;TAT;RPLP0;CLTA;RPS4X;RPL7A;RPLP2;RAC1;CCR5;HSP90AA1;RPL13A;PSMA5;DNAJC3;HCK;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;CANX;RPL37A;SLC25A5;HBEGF;CHMP5;LTF;SLC25A6;GTF2A1;GTF2A2;RPL10;RPL12;RPL11;TAF9;RPL36A;CXCR4;PSMA7;PSMB10;PSMA8;PSMB6;PSMB7;PSMB4;RPS15A;PSMB5;SV2C;PSMB2;SV2B;PSMB3;PSMB1;TCEB3;AP2S1;RPL14;RPS3;RPL13;TCEB2;POLR2F;TCEB1;POLR2G;FYN;RPL15;RPS2;RPL18;TAF9B;RPS27A;POLR2I;RAE1;POLR2J;POLR2K;RPL19;POLR2L;RANBP1;TAF12;TXNRD1;TAF10;RPL35A;GTF2H3;GTF2H5;PSMB8;PSMB9;PSMC3;PSMC4;PSMC2;TCEA1;CD9;FAU;TAF3;RAN;RPL26L1;NUP37
