Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cholesterol metabolism	4/50	0.0357808082584749	0.45918703931709454	0	0	3.2064128256513027	10.67845646968948	LRP1;OSBPL5;SORT1;CD36
Platelet activation	7/124	0.03596133570616233	0.4430436558999199	0	0	2.2625896955200724	7.523814235224534	ITGA2;P2RX1;TBXAS1;BTK;PRKACA;RASGRP2;MAPK3
Nicotinate and nicotinamide metabolism	3/30	0.03807704815856621	0.45106657049378435	0	0	4.008016032064129	13.098771899430595	BST1;NADSYN1;NADK
Pentose phosphate pathway	3/30	0.03807704815856621	0.43436040121623676	0	0	4.008016032064129	13.098771899430595	H6PD;TKT;FBP1
Axon guidance	9/181	0.038227992376719054	0.42050791614390964	0	0	1.9929361485401742	6.505316760138941	EFNB2;NTNG2;ABLIM2;RRAS;FES;PLXNA1;PLXNB2;MET;MAPK3
Human papillomavirus infection	14/330	0.03826725485160072	0.40642463773424214	0	0	1.7003704378453879	5.548582010657764	FZD2;ITGA2;PPP2R5B;RFNG;TCIRG1;CCNA1;HEY1;SPP1;BAX;BAK1;PRKACA;ATP6V0A1;CREB5;MAPK3
Human immunodeficiency virus 1 infection	10/212	0.04061155811927475	0.4169453300245541	0	0	1.8905736000302493	6.056835501471122	BST2;PDIA3;CD4;GNG4;BAX;BAK1;SAMHD1;APOBEC3A;MAP2K6;MAPK3
Galactose metabolism	3/31	0.04139994548577581	0.4113284906328693	0	0	3.878725192320124	12.351706179793531	HK3;GAA;GALK1
Antigen processing and presentation	5/77	0.04331246818955647	0.416882506324481	0	0	2.6026078130286545	8.170405060699423	PDIA3;CD4;HSPA2;HSPA1B;HLA-DPA1
Fructose and mannose metabolism	3/33	0.04846676224858994	0.4523564476535061	0	0	3.6436509382401168	11.028883331885812	HK3;PFKFB4;FBP1
Human cytomegalovirus infection	10/225	0.05646973464155266	0.5115493608705358	0	0	1.7813404586951682	5.1196623547775015	PDIA3;IL1R1;GNG4;CXCR2;BAX;BAK1;PRKACA;MAP2K6;CREB5;MAPK3
Starch and sucrose metabolism	3/36	0.060090063168788566	0.5287925558853394	0	0	3.34001336005344	9.3918196038763	HK3;GAA;PYGL
Cholinergic synapse	6/112	0.06166951394784325	0.5276169526648812	0	0	2.14715144574864	5.981890004674994	GNG4;KCNQ1;CHRNA6;PRKACA;CREB5;MAPK3
Toxoplasmosis	6/113	0.06382696631345484	0.5313163682309213	0	0	2.128150105520776	5.855774221237715	ALOX5;HSPA2;HSPA1B;MAP2K6;HLA-DPA1;MAPK3
Salmonella infection	5/86	0.06391808525299726	0.5180729015242936	0	0	2.330241879107051	6.40852153921544	PYCARD;CSF2;WAS;PKN1;MAPK3
Thyroid cancer	3/37	0.06422834016420031	0.5072391992454794	0	0	3.2497427287006446	8.921553583201426	BAX;BAK1;MAPK3
Influenza A	8/171	0.06529783109704414	0.5027932994472398	0	0	1.8750952196791242	5.1167531932950885	PYCARD;TLR7;HSPA2;HSPA1B;MAP2K6;HLA-DPA1;SLC25A6;MAPK3
Ras signaling pathway	10/232	0.06649206081979474	0.49950133493894583	0	0	1.7275931172690209	4.682939542215336	CSF1R;RASSF1;RRAS;FLT3;GNG4;FGF18;PRKACA;RASGRP2;MET;MAPK3
Adrenergic signaling in cardiomyocytes	7/145	0.07151045580415501	0.52441000923047	0	0	1.9349042913413033	5.104106484597413	KCNQ1;CACNA2D3;PPP2R5B;PRKACA;SLC8A1;CREB5;MAPK3
Rap1 signaling pathway	9/206	0.07399853089532824	0.5300359887386301	0	0	1.7510749654649105	4.559291466168811	CSF1R;RRAS;FGF18;ITGB2;FPR1;RASGRP2;MET;MAP2K6;MAPK3
Fc gamma R-mediated phagocytosis	5/91	0.077374648832407	0.541622541826849	0	0	2.202206611024246	5.635658319942324	GSN;NCF1;WAS;FCGR2B;MAPK3
Ferroptosis	3/40	0.07739908621583053	0.5297537456550179	0	0	3.006012024048096	7.691724362083672	PRNP;CYBB;SLC7A11
AMPK signaling pathway	6/120	0.08015643255914096	0.5366995919177263	0	0	2.0040080160320644	5.057665624526348	CCNA1;PFKFB4;PPP2R5B;CD36;FBP1;CREB5
Pantothenate and CoA biosynthesis	2/19	0.08035830927595211	0.5266033884466649	0	0	4.2189642442780295	10.637104856576954	VNN2;DPYD
Bladder cancer	3/41	0.08203209740102893	0.5263726249899356	0	0	2.9326946576078985	7.333627283603584	RASSF1;UPK3A;MAPK3
Non-small cell lung cancer	4/66	0.08258943168134009	0.5191335705684235	0	0	2.4291006254934113	6.057869806005826	RASSF1;BAX;BAK1;MAPK3
Epithelial cell signaling in Helicobacter pylori infection	4/68	0.08987210021782867	0.5536121373418246	0	0	2.357656489449487	5.680461459566916	CXCR2;TCIRG1;MET;ATP6V0A1
Amoebiasis	5/96	0.09223367704517536	0.5570190692140002	0	0	2.0875083500334	4.975429931357327	CSF2;IL1R1;ITGB2;CD1D;PRKACA
B cell receptor signaling pathway	4/71	0.10134994662155618	0.6003035299892173	0	0	2.2580372011628893	5.169044416175678	BTK;LILRB3;FCGR2B;MAPK3
Hippo signaling pathway	7/160	0.10635564067695515	0.6180667420472111	0	0	1.753507014028056	3.9295508265428185	RASSF1;FRMD6;FZD2;RASSF4;ITGB2;TP53BP2;LIMD1
PI3K-Akt signaling pathway	13/354	0.10766751682919143	0.6141036145072399	0	0	1.4718702942608382	3.280368140434686	CSF1R;PHLPP1;FLT3;ITGA2;PPP2R5B;GNG4;MYB;FGF18;SPP1;PKN1;MET;CREB5;MAPK3
Natural killer cell mediated cytotoxicity	6/131	0.11007689618816953	0.6164306186537494	0	0	1.8357325337698298	4.050683537137751	CSF2;FCGR3B;ITGB2;SH3BP2;ULBP2;MAPK3
Histidine metabolism	2/23	0.11150273046053624	0.6132650175329494	0	0	3.485231332229677	7.6455735817600345	ALDH2;HNMT
Necroptosis	7/162	0.11158785167501105	0.6029659353667264	0	0	1.7318587792869689	3.7978677444845093	PYCARD;ZBP1;CYBB;BAX;CAPN1;PYGL;SLC25A6
Longevity regulating pathway	5/102	0.11184507170902207	0.5939358980410138	0	0	1.964713741207906	4.303981794227358	BAX;HSPA2;PRKACA;HSPA1B;CREB5
Thyroid hormone synthesis	4/74	0.11346553890858065	0.5923285759973363	0	0	2.1664951524670966	4.714848313088854	PRKACA;ASGR1;ASGR2;CREB5
Pathways in cancer	18/530	0.11644800900304701	0.5977664462156412	0	0	1.3612129920217795	2.92703042645995	CSF1R;SPI1;FZD2;FLT3;EPAS1;ITGA2;RASGRP2;CCNA1;RASSF1;HEY1;GNG4;FGF18;BAX;BAK1;PRKACA;MET;IL13RA1;MAPK3
Glioma	4/75	0.11764015216281094	0.5939863420679635	0	0	2.137608550434202	4.574749225032847	BAX;BAK1;CAMK1;MAPK3
Neomycin, kanamycin and gentamicin biosynthesis	1/5	0.11868930417379521	0.5896178336375634	0	0	8.016032064128257	17.084136989836733	HK3
C-type lectin receptor signaling pathway	5/104	0.11879563848371137	0.5807786770314778	0	0	1.9269307846462156	4.105038125920316	PYCARD;RRAS;CLEC7A;CARD9;MAPK3
Toll-like receptor signaling pathway	5/104	0.11879563848371137	0.571704010202861	0	0	1.9269307846462156	4.105038125920316	SPP1;TLR8;TLR7;MAP2K6;MAPK3
Pertussis	4/76	0.1218806759806774	0.5775268954161329	0	0	2.1094821221390148	4.439853978693021	PYCARD;ITGB2;SERPING1;MAPK3
Apelin signaling pathway	6/137	0.12849397204041735	0.5996385361886143	0	0	1.7553354884952388	3.6017259967031605	RRAS;GNG4;SPP1;PRKACA;SLC8A1;MAPK3
Estrogen signaling pathway	6/137	0.12849397204041735	0.5906887072902768	0	0	1.7553354884952388	3.6017259967031605	HSPA2;PRKACA;CTSD;HSPA1B;CREB5;MAPK3
Insulin signaling pathway	6/137	0.12849397204041735	0.5820021086536551	0	0	1.7553354884952388	3.6017259967031605	HK3;PYGL;PRKACA;FBP1;SH2B2;MAPK3
Viral carcinogenesis	8/201	0.13122292542368252	0.5857487105868727	0	0	1.595230261518061	3.2396856300075423	CCNA1;GSN;BAX;BAK1;LTBR;PRKACA;CREB5;MAPK3
Measles	6/138	0.13170019536680802	0.5794808596139552	0	0	1.7426156661148384	3.532677854510778	BAX;TLR7;HSPA2;BAK1;FCGR2B;HSPA1B
Complement and coagulation cascades	4/79	0.1349843201913791	0.5855657833654192	0	0	2.029375206108419	4.0640199975034355	CR1;SERPINB2;ITGB2;SERPING1
Collecting duct acid secretion	2/27	0.1451644549749239	0.6209812796149522	0	0	2.9689007644919467	5.72964597939032	TCIRG1;ATP6V0A1
Apoptosis	6/143	0.1482916861077701	0.625669031797167	0	0	1.6816850484185155	3.209620515525239	CTSZ;BAX;CAPN1;BAK1;CTSD;MAPK3
NOD-like receptor signaling pathway	7/178	0.15809446571465743	0.6580148032447904	0	0	1.576186080025219	2.9073737998305473	PYCARD;CARD9;TRPV2;CYBB;TP53BP1;MEFV;MAPK3
Breast cancer	6/147	0.16220880408013091	0.6661374887557375	0	0	1.6359249110465828	2.9755361492152446	FZD2;HEY1;FGF18;BAX;BAK1;MAPK3
Regulation of actin cytoskeleton	8/214	0.16756152952414213	0.6790651459662602	0	0	1.498323750304347	2.676612521832238	DIAPH2;GSN;RRAS;ITGA2;FGF18;ITGB2;WAS;MAPK3
Gastric cancer	6/149	0.16937081345091762	0.6774832538036705	0	0	1.6139661874083737	2.865862955903672	FZD2;FGF18;BAX;BAK1;MET;MAPK3
Pyrimidine metabolism	3/57	0.1698594555382328	0.6707270808432784	0	0	2.1094821221390148	3.7396559771994373	CDA;DPYD;TK2
Endometrial cancer	3/58	0.17603867561833744	0.6863280011449105	0	0	2.073111740722825	3.6011019838025167	BAX;BAK1;MAPK3
Sphingolipid signaling pathway	5/119	0.17684775087304758	0.6808638408612332	0	0	1.6840403496067766	2.917542784933182	PPP2R5B;FCER1A;BAX;CTSD;MAPK3
Asthma	2/31	0.18057393039320113	0.6866267970506907	0	0	2.5858167948800825	4.425922809233922	FCER1A;HLA-DPA1
beta-Alanine metabolism	2/31	0.18057393039320113	0.6782532995256824	0	0	2.5858167948800825	4.425922809233922	ALDH2;DPYD
Calcium signaling pathway	7/188	0.19098745825328053	0.7087245438796435	0	0	1.4923463949174944	2.4706503681422243	HRH2;P2RX1;PTAFR;CAMK1;PRKACA;SLC8A1;SLC25A6
Dilated cardiomyopathy (DCM)	4/91	0.19244164904232453	0.7056193798218566	0	0	1.761765288819397	2.9033227652017337	ITGA2;CACNA2D3;PRKACA;SLC8A1
Basal cell carcinoma	3/63	0.20779366734203983	0.7529464651923324	0	0	1.90857906288768	2.9987778901708264	FZD2;BAX;BAK1
Cellular senescence	6/160	0.21095942763964337	0.7555291129419786	0	0	1.503006012024048	2.3388117986925567	CCNA1;RRAS;CAPN1;MAP2K6;SLC25A6;MAPK3
Autophagy	5/128	0.21593526027756207	0.7644604616722886	0	0	1.5656312625250501	2.3997630216064656	RRAS;ATG16L2;PRKACA;CTSD;MAPK3
Glycerophospholipid metabolism	4/97	0.22362462152626242	0.7826861753419184	0	0	1.6527901163151044	2.475526607198604	CHKB;LPCAT2;PLD4;DGKZ
Relaxin signaling pathway	5/130	0.22496994660897685	0.7785476803996053	0	0	1.5415446277169724	2.2996584805392892	GNG4;ARRB1;PRKACA;CREB5;MAPK3
Dopaminergic synapse	5/131	0.22952919490766185	0.7854999114617761	0	0	1.5297771114748582	2.2514112907425994	GSK3A;GNG4;PPP2R5B;PRKACA;CREB5
Choline metabolism in cancer	4/99	0.23429997475194156	0.7930152991604176	0	0	1.6194004169956076	2.349997840088946	CHKB;WAS;DGKZ;MAPK3
Primary immunodeficiency	2/37	0.23558328242720192	0.7886918585606325	0	0	2.1664951524670966	3.132082082352866	CD4;BTK
Epstein-Barr virus infection	7/201	0.2374035027968392	0.786239557649747	0	0	1.3958264788283035	2.0071901603390128	PDIA3;CCNA1;BTK;BAX;BAK1;HLA-DPA1;MAP2K6
HIF-1 signaling pathway	4/100	0.23968338581685691	0.785345562038212	0	0	1.6032064128256514	2.290078480717619	HK3;CYBB;LTBR;MAPK3
Inflammatory mediator regulation of TRP channels	4/100	0.23968338581685691	0.7770787666483361	0	0	1.6032064128256514	2.290078480717619	IL1R1;TRPV2;PRKACA;MAP2K6
Glycolysis / Gluconeogenesis	3/68	0.24069522750495437	0.7722305215783952	0	0	1.7682423670871155	2.518372796101562	HK3;ALDH2;FBP1
Taurine and hypotaurine metabolism	1/11	0.24270438526211566	0.7706489758838312	0	0	3.6436509382401168	5.159085799816664	GGT7
Hepatocellular carcinoma	6/168	0.24322026550749426	0.7644065487378392	0	0	1.43143429716576	2.0237443512664726	FZD2;SMARCD3;BAX;BAK1;MET;MAPK3
Renal cell carcinoma	3/69	0.24738022597343726	0.7696273696951381	0	0	1.7426156661148384	2.4341356618782064	EPAS1;MET;MAPK3
Glucagon signaling pathway	4/103	0.25599822083675244	0.7884745201771974	0	0	1.5565110804132536	2.1208783148948935	PYGL;PRKACA;FBP1;CREB5
Adherens junction	3/72	0.26759356518056165	0.8160279017387425	0	0	1.67000668002672	2.2015464218898466	WAS;MET;MAPK3
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	3/72	0.26759356518056165	0.8080276281922842	0	0	1.67000668002672	2.2015464218898466	ITGA2;CACNA2D3;SLC8A1
Parathyroid hormone synthesis, secretion and action	4/106	0.27252830085351726	0.8149389967270224	0	0	1.5124588800241994	1.9662159245711834	ARRB1;PRKACA;CREB5;MAPK3
Th17 cell differentiation	4/107	0.2780792262008715	0.8235423237487348	0	0	1.498323750304347	1.917628482472716	CD4;IL1R1;HLA-DPA1;MAPK3
Insulin resistance	4/108	0.2836481657215149	0.8320346194497771	0	0	1.4844503822459734	1.8704381532354346	PYGL;CD36;SLC27A3;CREB5
Gastric acid secretion	3/75	0.2879879916633639	0.8367952965312838	0	0	1.6032064128256514	1.9957298522305367	HRH2;KCNQ1;PRKACA
Pancreatic cancer	3/75	0.2879879916633639	0.8289747797412718	0	0	1.6032064128256514	1.9957298522305367	BAX;BAK1;MAPK3
Chronic myeloid leukemia	3/76	0.29481431932337215	0.8407667625148021	0	0	1.582111591604261	1.9324062021461406	BAX;BAK1;MAPK3
TNF signaling pathway	4/110	0.2948343396847281	0.8331098772742775	0	0	1.4574603752960467	1.780057046117194	CSF2;MAP2K6;CREB5;MAPK3
Cell adhesion molecules (CAMs)	5/145	0.29572740502498984	0.8280367340699716	0	0	1.3820744938152165	1.6838050970123954	SPN;NTNG2;CD4;ITGB2;HLA-DPA1
Vasopressin-regulated water reabsorption	2/44	0.3006315833357493	0.8341849339406378	0	0	1.8218254691200584	2.1895969020440007	PRKACA;CREB5
Leukocyte transendothelial migration	4/112	0.30607547762490034	0.841707563468476	0	0	1.43143429716576	1.694708772602576	NCF1;NCF4;ITGB2;CYBB
Glycosphingolipid biosynthesis	2/45	0.30988425031274364	0.8446402574896021	0	0	1.7813404586951682	2.0869408814372057	FUT7;GCNT2
Phospholipase D signaling pathway	5/148	0.31034394241519364	0.8384731075778915	0	0	1.3540594702919353	1.5843499226453335	RRAS;CXCR2;FCER1A;DGKZ;MAPK3
Serotonergic synapse	4/113	0.311713181627131	0.8348492168796204	0	0	1.4187667370138506	1.6538163812725102	GNG4;ALOX5;PRKACA;MAPK3
Type II diabetes mellitus	2/46	0.31911152054298275	0.847296106269299	0	0	1.7426156661148384	1.990441131153559	HK3;MAPK3
Kaposi sarcoma-associated herpesvirus infection	6/186	0.32015621613151757	0.8428043980214309	0	0	1.2929083974400413	1.472553140986777	CSF2;GNG4;BAX;BAK1;MAP2K6;MAPK3
Ether lipid metabolism	2/47	0.3283089077825412	0.8569418948900227	0	0	1.705538737048565	1.8996295941430157	LPCAT2;PLD4
Hedgehog signaling pathway	2/47	0.3283089077825412	0.849740702495989	0	0	1.705538737048565	1.8996295941430157	ARRB1;PRKACA
ECM-receptor interaction	3/82	0.33589955964487944	0.862142203088524	0	0	1.4663473288039492	1.5997014907898262	ITGA2;SPP1;CD36
Amino sugar and nucleotide sugar metabolism	2/48	0.33747216444826783	0.8590200549592272	0	0	1.67000668002672	1.814081910119734	HK3;GALK1
Endocrine and other factor-regulated calcium reabsorption	2/48	0.33747216444826783	0.8519789069677581	0	0	1.67000668002672	1.814081910119734	PRKACA;SLC8A1
Intestinal immune network for IgA production	2/48	0.33747216444826783	0.8450522491875324	0	0	1.67000668002672	1.814081910119734	LTBR;HLA-DPA1
Neurotrophin signaling pathway	4/119	0.34569465792038206	0.8586609245119168	0	0	1.3472322796854213	1.4310292990807465	SORT1;BAX;SH2B2;MAPK3
Arginine and proline metabolism	2/49	0.3465972728961172	0.8540156804160327	0	0	1.6359249110465828	1.7334125719038218	ALDH4A1;ALDH2
Cocaine addiction	2/49	0.3465972728961172	0.8472377781905087	0	0	1.6359249110465828	1.7334125719038218	PRKACA;CREB5
Ovarian steroidogenesis	2/49	0.3465972728961172	0.8405666145827094	0	0	1.6359249110465828	1.7334125719038218	ALOX5;PRKACA
N-Glycan biosynthesis	2/50	0.35568043613445394	0.8558560494485298	0	0	1.6032064128256514	1.6572707055198723	GANAB;DDOST
Hypertrophic cardiomyopathy (HCM)	3/85	0.3564235443664473	0.8509957493400447	0	0	1.4145938936696922	1.4593453126486453	ITGA2;CACNA2D3;SLC8A1
Colorectal cancer	3/86	0.3632482347064938	0.8606188945353853	0	0	1.3981451274642307	1.4158579991575921	BAX;BAK1;MAPK3
Amyotrophic lateral sclerosis (ALS)	2/51	0.3647180697747147	0.8575050800810087	0	0	1.5717709929663248	1.585336375400671	BAX;MAP2K6
Gap junction	3/88	0.3768611517597447	0.8793426874394044	0	0	1.3663691018400437	1.3334101709217048	PRKACA;TUBB4A;MAPK3
Hepatitis B	5/163	0.38440843079655873	0.890208997634136	0	0	1.2294527705718186	1.1754179153071047	CCNA1;BAX;MAP2K6;CREB5;MAPK3
Proteoglycans in cancer	6/201	0.3866749285151185	0.8887752088257947	0	0	1.1964226961385458	1.1368060502242217	FZD2;RRAS;ITGA2;PRKACA;MET;MAPK3
Protein digestion and absorption	3/90	0.3904133844435715	0.8907209067305187	0	0	1.3360053440213762	1.2565786788347324	KCNQ1;SLC16A10;SLC8A1
Morphine addiction	3/91	0.3971624190671116	0.8994560667108115	0	0	1.3213239666145478	1.220123718983501	GNG4;ARRB1;PRKACA
Pathogenic Escherichia coli infection	2/55	0.4003486021478105	0.900053791689968	0	0	1.4574603752960467	1.3341878025796103	WAS;TUBB4A
Th1 and Th2 cell differentiation	3/92	0.4038911977921537	0.9014383255071257	0	0	1.3069617495861288	1.184904264643733	CD4;HLA-DPA1;MAPK3
GnRH signaling pathway	3/93	0.4105981346365888	0.9098145717127291	0	0	1.2929083974400413	1.1508698913002264	PRKACA;MAPK3;MAP2K6
IL-17 signaling pathway	3/93	0.4105981346365888	0.9033158962004953	0	0	1.2929083974400413	1.1508698913002264	CSF2;CCL7;MAPK3
Small cell lung cancer	3/93	0.4105981346365888	0.8969094004827614	0	0	1.2929083974400413	1.1508698913002264	ITGA2;BAX;BAK1
NF-kappa B signaling pathway	3/95	0.4239403945022609	0.9195326866668758	0	0	1.2656892732834089	1.0861669604089468	IL1R1;BTK;LTBR
Other types of O-glycan biosynthesis	1/22	0.42659230012065946	0.9188141848752664	0	0	1.8218254691200584	1.5520614365461916	RFNG
Spliceosome	4/134	0.4303939924321963	0.9205649282577532	0	0	1.1964226961385458	1.0086492128562927	U2AF2;HSPA2;SNRPA;HSPA1B
Lysine degradation	2/59	0.43501379097770626	0.9240292939388519	0	0	1.3586495023946197	1.1309093373173045	ALDH2;PLOD1
Viral myocarditis	2/59	0.43501379097770626	0.9177003261721475	0	0	1.3586495023946197	1.1309093373173045	ITGB2;HLA-DPA1
Circadian entrainment	3/97	0.43717752665197956	0.9159910082231952	0	0	1.2395925872363285	1.0256586495480642	GNG4;PRKACA;MAPK3
Aldosterone synthesis and secretion	3/98	0.44375323966298486	0.9234864717310766	0	0	1.2269436832849372	0.9968753477201518	CAMK1;PRKACA;CREB5
Pancreatic secretion	3/98	0.44375323966298486	0.9172885759476465	0	0	1.2269436832849372	0.9968753477201518	BST1;RAB3D;KCNQ1
Progesterone-mediated oocyte maturation	3/99	0.4502986517606096	0.9246132316151185	0	0	1.2145503127467057	0.9690219782238011	CCNA1;PRKACA;MAPK3
Glycerolipid metabolism	2/61	0.45193796213952664	0.921833724099167	0	0	1.314103617070206	1.043674707412875	ALDH2;DGKZ
AGE-RAGE signaling pathway in diabetic complications	3/100	0.45681252344287365	0.9256464290816124	0	0	1.2024048096192383	0.9420627720518913	CYBB;BAX;MAPK3
Melanogenesis	3/101	0.4632936620901169	0.9326434504820653	0	0	1.1904998115041965	0.9159636102852832	FZD2;PRKACA;MAPK3
T cell receptor signaling pathway	3/101	0.4632936620901169	0.9265873241802338	0	0	1.1904998115041965	0.9159636102852832	CD4;CSF2;MAPK3
Alcoholism	5/180	0.46776769301556015	0.9294996738631776	0	0	1.11333778668448	0.8458956677225836	GNG4;PKIA;PRKACA;CREB5;MAPK3
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/25	0.4684968242387519	0.9249809093944589	0	0	1.6032064128256514	1.2155927148684615	PGAP1
alpha-Linolenic acid metabolism	1/25	0.4684968242387519	0.9190893112454496	0	0	1.6032064128256514	1.2155927148684615	FADS2
Arachidonic acid metabolism	2/63	0.4685698743106791	0.9134146916942352	0	0	1.27238604192512	0.9645577423859204	ALOX5;TBXAS1
Cytosolic DNA-sensing pathway	2/63	0.4685698743106791	0.9076699452055922	0	0	1.27238604192512	0.9645577423859204	PYCARD;ZBP1
Neuroactive ligand-receptor interaction	9/338	0.46891477212383276	0.9026609363383781	0	0	1.0672232038040579	0.808244684208509	P2RY13;NMB;HRH2;P2RX1;PTAFR;CHRNA6;FPR1;NMUR1;FPR2
Parkinson disease	4/142	0.47446427722194295	0.9076707912071952	0	0	1.1290186005814447	0.8417612112814139	LRRK2;PRKACA;NDUFV1;SLC25A6
Maturity onset diabetes of the young	1/26	0.48177439669322825	0.9159661369229277	0	0	1.5415446277169724	1.1257581796782758	HHEX
Cortisol synthesis and secretion	2/65	0.4848972014536226	0.9162474726853727	0	0	1.233235702173578	0.8926386511807349	PRKACA;CREB5
Mitophagy	2/65	0.4848972014536226	0.9106605978519252	0	0	1.233235702173578	0.8926386511807349	RRAS;TFEB
Shigellosis	2/65	0.4848972014536226	0.9051414427134288	0	0	1.233235702173578	0.8926386511807349	WAS;MAPK3
Ascorbate and aldarate metabolism	1/27	0.49472092704616494	0.917915936929029	0	0	1.4844503822459734	1.0446989670368623	ALDH2
Fatty acid elongation	1/27	0.49472092704616494	0.9124194343126875	0	0	1.4844503822459734	1.0446989670368623	ELOVL4
