Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
T-Cell Receptor and Co-stimulatory Signaling WP2583	2/29	0.16320629383915272	1.0	0	0	2.758620689655172	5.000662819323756	ZAP70;PLCG1
Pathways in clear cell renal cell carcinoma WP4018	4/85	0.16359856361460354	1.0	0	0	1.8823529411764706	3.4076981359319904	KDM5C;FASN;TSC2;BAP1
Mitochondrial complex I assembly model OXPHOS system WP4324	3/56	0.164424419508895	1.0	0	0	2.142857142857143	3.868509150496886	NDUFB6;NDUFC2;NDUFAF3
Ethanol effects on histone modifications WP3996	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	HDAC6;HDAC7
Toll-like Receptor Signaling WP3858	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	IRF3;NFKB2
MET in type 1 papillary renal cell carcinoma WP4205	3/59	0.18301812654553012	1.0	0	0	2.0338983050847457	3.453905245189201	JUN;ARAF;PLCG1
ApoE and miR-146 in inflammation and atherosclerosis WP3926	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	NFKB2
Monoamine Transport WP727	2/32	0.1902017379712103	1.0	0	0	2.5	4.149174978285558	ADORA2A;TSC2
White fat cell differentiation WP4149	2/32	0.1902017379712103	1.0	0	0	2.5	4.149174978285558	SREBF1;IRF3
Nonalcoholic fatty liver disease WP4396	6/155	0.19279598910173565	1.0	0	0	1.5483870967741935	2.548835149062689	ERN1;SREBF1;JUN;COX7B;NDUFB6;NDUFC2
Myometrial Relaxation and Contraction Pathways WP289	6/156	0.1966253743541195	1.0	0	0	1.5384615384615385	2.5022384826255637	JUN;IGFBP5;PRKAR2A;ITPR3;PLCG1;DGKZ
Fluoropyrimidine Activity WP1601	2/33	0.19933052198776197	1.0	0	0	2.4242424242424243	3.9097961637318743	ABCC4;FPGS
Pregnane X Receptor pathway WP2876	2/33	0.19933052198776197	1.0	0	0	2.4242424242424243	3.9097961637318743	NCOA2;ABCC4
Signal transduction through IL1R WP4496	2/33	0.19933052198776197	1.0	0	0	2.4242424242424243	3.9097961637318743	JUN;TAB1
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	3/62	0.20213542656566247	1.0	0	0	1.9354838709677418	3.0944852471126474	ZAP70;JUN;PLCG1
Benzo(a)pyrene metabolism WP696	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	CYP1B1
DNA Mismatch Repair WP531	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	LIG1
BDNF-TrkB Signaling WP3676	2/34	0.20850978329059616	1.0	0	0	2.352941176470588	3.6888689802047985	TSC2;PLCG1
Trans-sulfuration pathway WP2333	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	CSAD
Type III interferon signaling WP2113	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	TYK2
Target Of Rapamycin (TOR) Signaling WP1471	2/36	0.22698728149273847	1.0	0	0	2.222222222222222	3.2952473149705526	ULK3;TSC2
Folate Metabolism WP176	3/66	0.22829261173331122	1.0	0	0	1.8181818181818181	2.685685614666917	RFK;FOLR3;NFKB2
TGF-beta Signaling Pathway WP366	5/132	0.23533006344596197	1.0	0	0	1.5151515151515151	2.1920700378167894	MAP4K1;JUN;HGS;PRKAR2A;TAB1
Fibrin Complement Receptor 3 Signaling Pathway WP4136	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	IRF3;LY96
Melatonin metabolism and effects WP3298	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	PER1;CYP1B1
miRNAs involvement in the immune response in sepsis WP4329	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	TAB1;NFKB2
Methionine metabolism leading to Sulphur Amino Acids and related disorders WP4292	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	CSAD
Nucleotide GPCRs WP80	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	ADORA2A
Nuclear Receptors WP170	2/38	0.24557301167059375	1.0	0	0	2.1052631578947367	2.956128370698781	NR2C2;PPARD
AMP-activated Protein Kinase (AMPK) Signaling WP1403	3/69	0.24830518328238543	1.0	0	0	1.7391304347826086	2.4227768897492368	SREBF1;FASN;TSC2
G13 Signaling Pathway WP524	2/39	0.25488887753083794	1.0	0	0	2.051282051282051	2.8039540578253006	TNK2;ARHGEF1
PDGF Pathway WP2526	2/39	0.25488887753083794	1.0	0	0	2.051282051282051	2.8039540578253006	JUN;PLCG1
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	3/71	0.26179144524840503	1.0	0	0	1.6901408450704225	2.2651387651401085	JUN;TYK2;NFKB2
Iron metabolism in placenta WP2007	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	SLC40A1
ATM Signaling Pathway WP2516	2/40	0.2642113633345378	1.0	0	0	2.0	2.662011754937148	JUN;TP53BP1
Oxidative Damage WP3941	2/40	0.2642113633345378	1.0	0	0	2.0	2.662011754937148	TNK2;TRAF1
Regulation of toll-like receptor signaling pathway WP1449	5/139	0.26820709009249616	1.0	0	0	1.4388489208633093	1.8935192412132424	JUN;IRF3;LY96;TAB1;NFKB2
Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433	2/41	0.2735343283108339	1.0	0	0	1.951219512195122	2.529420780778097	NOD1;NLRP1
Nuclear Receptors Meta-Pathway WP2882	10/319	0.27759539695436586	1.0	0	0	1.2539184952978055	1.6070101969447714	SLC5A6;NCOA2;SREBF1;ABCC4;JUN;FASN;CYP1B1;SLC39A13;PPARD;NFKB2
Transcriptional cascade regulating adipogenesis WP4211	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	SREBF1
Vitamin B12 Disorders WP4271	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	CUBN
ncRNAs involved in STAT3 signaling in hepatocellular carcinoma WP4337	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	IL11RA
Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314	2/42	0.2828519333369492	1.0	0	0	1.9047619047619047	2.4053937562173484	JUN;SPTAN1
IL-2 Signaling Pathway WP49	2/42	0.2828519333369492	1.0	0	0	1.9047619047619047	2.4053937562173484	JUN;PTK2B
Metabolic reprogramming in colon cancer WP4290	2/42	0.2828519333369492	1.0	0	0	1.9047619047619047	2.4053937562173484	FASN;ACO2
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380	5/144	0.29227663758117584	1.0	0	0	1.3888888888888888	1.7084090780929468	JUN;CRTC1;TSC2;PTK2B;PLCG1
Cysteine and methionine catabolism WP4504	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	CSAD
Interleukin-11 Signaling Pathway WP2332	2/44	0.30144914903771564	1.0	0	0	1.8181818181818181	2.180279885359369	IL11RA;TYK2
ATM Signaling Network in Development and Disease  WP3878	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	TSC2;TP53BP1
Prostaglandin Synthesis and Regulation WP98	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	ABCC4;MITF
Cholesterol Biosynthesis Pathway WP197	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	LSS
Regulation of sister chromatid separation at the metaphase-anaphase transition WP4240	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	ANAPC2
Aryl Hydrocarbon Receptor Pathway WP2873	2/46	0.3199619156443703	1.0	0	0	1.7391304347826086	1.981831832838938	JUN;CYP1B1
Integrated Breast Cancer Pathway WP1984	5/151	0.32654504468417483	1.0	0	0	1.3245033112582782	1.4823673874202945	JUN;GDI1;ARAF;TSC2;TAB1
Energy Metabolism WP1541	2/47	0.32917493125894143	1.0	0	0	1.7021276595744679	1.891346320966911	PPRC1;PPARD
Deregulation of Rab and Rab Effector Genes in Bladder Cancer WP2291	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	SYTL1
ID signaling pathway WP53	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	SREBF1
Interactome of polycomb repressive complex 2 (PRC2)  WP2916	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	EZH1
Signaling Pathways in Glioblastoma WP2261	3/82	0.33702536869684624	1.0	0	0	1.4634146341463412	1.5916054733134235	ARAF;TSC2;PLCG1
Rett syndrome causing genes WP4312	2/48	0.3383532866029959	1.0	0	0	1.6666666666666665	1.8061078378867632	XAB2;HTT
Drug Induction of Bile Acid Pathway WP2289	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	ABCC4
Leptin Insulin Overlap WP3935	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	DGKZ
Apoptosis WP254	3/84	0.35074081138659435	1.0	0	0	1.4285714285714284	1.4967253676962142	JUN;IRF3;TRAF1
Vitamin B12 Metabolism WP1533	2/50	0.3565901556321914	1.0	0	0	1.5999999999999999	1.6498690882006875	CUBN;NFKB2
Estrogen metabolism WP697	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	CYP1B1
Simplified Depiction of MYD88 Distinct Input-Output Pathway WP3877	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	JUN
Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway WP3670	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	PKD1
TCA Cycle (aka Krebs or citric acid cycle) WP78	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	ACO2
Insulin Signaling WP481	5/160	0.37113057249185394	1.0	0	0	1.25	1.239001663595338	MAP4K1;JUN;INPPL1;TSC2;SGK3
Mitochondrial Gene Expression WP391	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	PPRC1
Overview of nanoparticle effects WP3287	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	NFRKB
Androgen receptor signaling pathway WP138	3/90	0.39163344766088204	1.0	0	0	1.3333333333333333	1.2499052788690577	NCOA2;JUN;NR2C2
Interferon type I signaling pathways WP585	2/54	0.3924854550749619	1.0	0	0	1.4814814814814814	1.385564147526165	ZAP70;TYK2
BMP Signaling Pathway in Eyelid Development WP3927	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	JUN
ErbB Signaling Pathway WP673	3/91	0.39839258143942596	1.0	0	0	1.3186813186813187	1.2136053287868656	JUN;ARAF;PLCG1
Cardiac Hypertrophic Response WP2795	2/55	0.40132045183103177	1.0	0	0	1.4545454545454544	1.3279927840918175	MAP4K1;HDAC7
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	2/55	0.40132045183103177	1.0	0	0	1.4545454545454544	1.3279927840918175	HSF1;TP53BP1
Corticotropin-releasing hormone signaling pathway WP2355	3/93	0.41184736294433893	1.0	0	0	1.2903225806451613	1.1446483568607568	ERN1;NCOA2;PLCG1
Tamoxifen metabolism WP691	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	CYP1B1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	4/132	0.42069740654476995	1.0	0	0	1.2121212121212122	1.0495047915438824	MAP4K1;SREBF1;FASN;TSC2
Complement Activation WP545	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	MASP2
Fatty Acid Biosynthesis WP357	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	FASN
PI3K/AKT/mTOR - VitD3 Signalling WP4141	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	TSC2
Kit receptor signaling pathway WP304	2/59	0.43602582146324703	1.0	0	0	1.3559322033898304	1.1254966967419524	MITF;PLCG1
Estrogen signaling pathway WP712	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	JUN
Hippo-Yap signaling pathway WP4537	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	MAP4K1
Nanoparticle triggered autophagic cell death WP2509	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	TSC2
The human immune response to tuberculosis WP4197	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	TYK2
Oxidative phosphorylation WP623	2/60	0.4445323414545099	1.0	0	0	1.3333333333333333	1.0809766233296643	NDUFB6;NDUFC2
Angiogenesis WP1539	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	PLCG1
Glycosylation and related congenital defects. WP4521	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	MGAT2
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	NR2C2
IL-7 Signaling Pathway WP205	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	PTK2B
Physiological and Pathological Hypertrophy  of the Heart WP1528	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	JUN
Electron Transport Chain (OXPHOS system in mitochondria) WP111	3/103	0.47747528768906305	1.0	0	0	1.1650485436893203	0.8612538337064508	COX7B;NDUFB6;NDUFC2
Wnt/beta-catenin Signaling Pathway in Leukemia WP3658	1/26	0.4824653272482855	1.0	0	0	1.5384615384615385	1.1213018790930922	PPARD
Oncostatin M Signaling Pathway WP2374	2/65	0.48595425402499	1.0	0	0	1.2307692307692308	0.8881732763477085	PTK2B;TYK2
Pathways Affected in Adenoid Cystic Carcinoma WP3651	2/65	0.48595425402499	1.0	0	0	1.2307692307692308	0.8881732763477085	BRD1;NSD1
Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	2/66	0.49400617659427287	1.0	0	0	1.2121212121212122	0.8547966771455834	JUN;PLCG1
Non-small cell lung cancer WP4255	2/66	0.49400617659427287	1.0	0	0	1.2121212121212122	0.8547966771455834	ARAF;PLCG1
Eicosanoid Synthesis WP167	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	PLA2G6
Follicle Stimulating Hormone (FSH) signaling pathway WP2035	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	TSC2
Photodynamic therapy-induced unfolded protein response WP3613	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	ERN1
NRF2 pathway WP2884	4/146	0.49758285715275735	1.0	0	0	1.095890410958904	0.7649240429700711	SLC5A6;ABCC4;SLC39A13;PPARD
Mesodermal Commitment Pathway WP2857	4/147	0.5029167460190818	1.0	0	0	1.0884353741496597	0.748114979541874	ADAM19;CRTC1;HTT;PBX1
Cannabinoid receptor signaling WP3869	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	ADORA2A
miRs in Muscle Cell Differentiation WP2012	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	PRKAR2A
Dopaminergic Neurogenesis WP2855	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	NEUROD1
Inflammatory Response Pathway WP453	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	ZAP70
One Carbon Metabolism WP241	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	AMT
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	TSC2
Primary Focal Segmental Glomerulosclerosis FSGS WP2572	2/72	0.5405975770602098	1.0	0	0	1.111111111111111	0.6834223634393684	PLCG1;LIMS1
VEGFA-VEGFR2 Signaling Pathway WP3888	6/236	0.5408463617114214	1.0	0	0	1.0169491525423728	0.6250373185536992	ERN1;JUN;HGS;PTK2B;PLCG1;HDAC7
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850	1/31	0.5440842429149877	1.0	0	0	1.2903225806451613	0.7853563687947012	IGFBP5
Trans-sulfuration and one carbon metabolism WP2525	1/31	0.5440842429149877	1.0	0	0	1.2903225806451613	0.7853563687947012	AMT
Chromosomal and microsatellite instability in colorectal cancer  WP4216	2/73	0.548068839980631	1.0	0	0	1.095890410958904	0.6590184981053064	JUN;ARAF
Focal Adhesion WP306	5/198	0.553648211958356	1.0	0	0	1.01010101010101	0.5971977680763215	JUN;TNK2;PIP5K1C;PPP1R12B;PPP1R12C
Peptide GPCRs WP24	2/74	0.5554545611303542	1.0	0	0	1.0810810810810811	0.635641590695438	CCR1;CCR5
Constitutive Androstane Receptor Pathway WP2875	1/32	0.5554998006860319	1.0	0	0	1.25	0.7348587858794243	NCOA2
Initiation of transcription and translation elongation at the HIV-1 LTR WP3414	1/32	0.5554998006860319	1.0	0	0	1.25	0.7348587858794243	HDAC7
Endothelin Pathways WP2197	1/33	0.5666300836000462	1.0	0	0	1.2121212121212122	0.6885437552033686	CAD
Nuclear Receptors in Lipid Metabolism and Toxicity WP299	1/33	0.5666300836000462	1.0	0	0	1.2121212121212122	0.6885437552033686	PPARD
Resistin as a regulator of inflammation WP4481	1/33	0.5666300836000462	1.0	0	0	1.2121212121212122	0.6885437552033686	PLCG1
Prolactin Signaling Pathway WP2037	2/76	0.5699678510175187	1.0	0	0	1.0526315789473684	0.5917634962819259	ZAP70;JUN
Photodynamic therapy-induced NF-kB survival signaling WP3617	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	NFKB2
Chemokine signaling pathway WP3929	4/164	0.5893240302787411	1.0	0	0	0.975609756097561	0.5158820588325579	CCR1;PTK2B;PPBP;CXCL5
DNA IR-damage and cellular response via ATR WP4016	2/80	0.5979550492708914	1.0	0	0	1.0	0.5142396963001198	RECQL5;TP53BP1
Zinc homeostasis WP3529	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	SLC39A13
The effect of progerin on the involved genes in Hutchinson-Gilford Progeria Syndrome WP4320	1/37	0.6084381377362886	1.0	0	0	1.0810810810810811	0.5371459840670496	SREBF1
Type II interferon signaling (IFNG) WP619	1/37	0.6084381377362886	1.0	0	0	1.0810810810810811	0.5371459840670496	CIITA
mRNA Processing WP411	3/126	0.6134239841513619	1.0	0	0	0.9523809523809523	0.4654275502112477	NXF1;CPSF1;METTL3
Alzheimers Disease WP2059	2/83	0.6180333278447322	1.0	0	0	0.963855421686747	0.4638196572792209	ERN1;ITPR3
Parkinsons Disease Pathway WP2371	1/38	0.6182452955593541	1.0	0	0	1.0526315789473684	0.5061789283103968	UBA7
Sleep regulation WP3591	1/38	0.6182452955593541	1.0	0	0	1.0526315789473684	0.5061789283103968	ADORA2A
MicroRNAs in cardiomyocyte hypertrophy WP1544	2/84	0.6245526523539249	1.0	0	0	0.9523809523809523	0.44830442071927945	TAB1;HDAC7
Viral Acute Myocarditis WP4298	2/84	0.6245526523539249	1.0	0	0	0.9523809523809523	0.44830442071927945	CCR5;NFKB2
Ebola Virus Pathway on Host WP4217	3/129	0.62930752214775	1.0	0	0	0.9302325581395349	0.43082347471841215	IRF3;VPS39;NFKB2
Ciliary landscape WP4352	5/216	0.6307359924342818	1.0	0	0	0.9259259259259258	0.4267295365750148	POM121;GDI1;RABEP2;IFT172;EXOC3
Pyrimidine metabolism WP4022	2/85	0.6309855429295065	1.0	0	0	0.9411764705882353	0.433385720533733	CAD;POLE
Adipogenesis WP236	3/130	0.6345009758696687	1.0	0	0	0.9230769230769231	0.4199228804448141	SREBF1;NCOA2;PPARD
Bladder Cancer WP2828	1/40	0.6371302636481142	1.0	0	0	1.0	0.4507811487933908	ARAF
Ferroptosis WP4313	1/40	0.6371302636481142	1.0	0	0	1.0	0.4507811487933908	SLC40A1
IL-5 Signaling Pathway WP127	1/40	0.6371302636481142	1.0	0	0	1.0	0.4507811487933908	JUN
Selenium Micronutrient Network WP15	2/86	0.6373322377682995	1.0	0	0	0.9302325581395349	0.4190364586262058	RFK;NFKB2
Hair Follicle Development: Cytodifferentiation (Part 3 of 3) WP2840	2/87	0.6435930169797581	1.0	0	0	0.9195402298850575	0.40523100125149	JUN;IGFBP5
Common Pathways Underlying Drug Addiction WP2636	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	ARAF
DNA Replication WP466	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	POLE
Splicing factor NOVA regulated synaptic proteins WP4148	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	EPB41
Eukaryotic Transcription Initiation WP405	1/43	0.6637238288168202	1.0	0	0	0.9302325581395349	0.38129221998251456	TAF6
IL-6 signaling pathway WP364	1/43	0.6637238288168202	1.0	0	0	0.9302325581395349	0.38129221998251456	TYK2
Amino Acid metabolism WP3925	2/91	0.6677839316144591	1.0	0	0	0.8791208791208791	0.3549807590642075	CAD;ACO2
GPCRs, Other WP117	2/91	0.6677839316144591	1.0	0	0	0.8791208791208791	0.3549807590642075	ADORA2A;CCR5
Vitamin D Receptor Pathway WP2877	4/182	0.6704931295252654	1.0	0	0	0.8791208791208791	0.35142138295028086	IGFBP5;CD9;MYO9B;PPARD
G Protein Signaling Pathways WP35	2/93	0.6793739096257446	1.0	0	0	0.8602150537634409	0.33254505468787643	PRKAR2A;ARHGEF1
Notch Signaling WP268	1/45	0.6803631304766049	1.0	0	0	0.8888888888888888	0.3423365403917318	KAT2A
Endoderm Differentiation WP2853	3/141	0.6882620673272747	1.0	0	0	0.8510638297872339	0.31794519299096285	CRTC1;HOXA1;PBX1
Aryl Hydrocarbon Receptor WP2586	1/46	0.688372038071095	1.0	0	0	0.8695652173913043	0.32471811668930733	CYP1B1
Selenium Metabolism and Selenoproteins WP28	1/46	0.688372038071095	1.0	0	0	0.8695652173913043	0.32471811668930733	JUN
Tryptophan metabolism WP465	1/46	0.688372038071095	1.0	0	0	0.8695652173913043	0.32471811668930733	CYP1B1
