Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Starch and sucrose metabolism	2/36	0.22698728149273847	1.0	0	0	2.222222222222222	3.2952473149705526	GAA;PGM2L1
Aminoacyl-tRNA biosynthesis	3/66	0.22829261173331122	1.0	0	0	1.8181818181818181	2.685685614666917	YARS;TARS;HARS2
Aldosterone synthesis and secretion	4/98	0.2299929805556841	1.0	0	0	1.6326530612244896	2.3995207997514747	ADCY3;CALM3;PRKACA;CREB5
Pancreatic secretion	4/98	0.2299929805556841	1.0	0	0	1.6326530612244896	2.3995207997514747	BST1;RAB3D;KCNQ1;ADCY3
Dopaminergic synapse	5/131	0.23072798787052096	1.0	0	0	1.5267175572519083	2.2389554259440514	PPP2CB;CALM3;PRKACA;SLC6A3;CREB5
Vascular smooth muscle contraction	5/132	0.23533006344596197	1.0	0	0	1.5151515151515151	2.1920700378167894	ADCY3;CALM3;MRVI1;AVP;PRKACA
African trypanosomiasis	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	IL18;FASLG
cGMP-PKG signaling pathway	6/166	0.2363733785248731	1.0	0	0	1.4457831325301203	2.0853146194472134	ADCY3;VDAC1;CALM3;MRVI1;CREB5;SLC25A6
Inflammatory mediator regulation of TRP channels	4/100	0.24076340791661854	1.0	0	0	1.5999999999999999	2.2783048601180695	ADCY3;CALM3;PRKACA;MAP2K6
Fc epsilon RI signaling pathway	3/68	0.2416025942539262	1.0	0	0	1.7647058823529411	2.5066960150114252	ALOX5;BTK;MAP2K6
Taurine and hypotaurine metabolism	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	GGT7
Ubiquinone and other terpenoid-quinone biosynthesis	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	NQO1
Spliceosome	5/134	0.24460997895437925	1.0	0	0	1.4925373134328357	2.10162725302657	SNRNP40;PHF5A;U2AF2;HSPA6;HSPA2
Melanogenesis	4/101	0.24619177364498787	1.0	0	0	1.584158415841584	2.220426897571902	FZD7;ADCY3;CALM3;PRKACA
Ribosome biogenesis in eukaryotes	4/101	0.24619177364498787	1.0	0	0	1.584158415841584	2.220426897571902	RBM28;POP1;NVL;RPP38
Glucagon signaling pathway	4/103	0.2571271620434609	1.0	0	0	1.553398058252427	2.1098012000212023	CALM3;PRKACA;FBP1;CREB5
Rap1 signaling pathway	7/206	0.25773585549622413	1.0	0	0	1.3592233009708736	1.8428621827124072	DOCK4;ITGB2;ADCY3;CALM3;RASGRP2;MET;MAP2K6
Bladder cancer	2/41	0.2735343283108339	1.0	0	0	1.951219512195122	2.529420780778097	RASSF1;UPK3A
Parathyroid hormone synthesis, secretion and action	4/106	0.27370424359244905	1.0	0	0	1.5094339622641508	1.9557843902131955	ADCY3;ARRB1;PRKACA;CREB5
Bacterial invasion of epithelial cells	3/74	0.28218271785894006	1.0	0	0	1.6216216216216217	2.051676457611424	ARPC1B;WAS;MET
PPAR signaling pathway	3/74	0.28218271785894006	1.0	0	0	1.6216216216216217	2.051676457611424	FADS2;CD36;SLC27A2
Regulation of actin cytoskeleton	7/214	0.2887132325774396	1.0	0	0	1.3084112149532707	1.6254671978003263	DIAPH2;GSN;ARPC1B;ITGB2;WAS;ITGAV;PIP4K2C
Alcoholism	6/180	0.2955585415752978	1.0	0	0	1.3333333333333333	1.6251844686924417	PKIA;CALM3;HIST1H4J;PRKACA;SLC6A3;CREB5
Pertussis	3/76	0.2958542767561014	1.0	0	0	1.5789473684210524	1.9229814539020869	ITGB2;LY96;CALM3
Cell adhesion molecules (CAMs)	5/145	0.2971368734639982	1.0	0	0	1.379310344827586	1.6738791626560299	NTNG2;CD4;ITGB2;ITGAV;CD58
Antigen processing and presentation	3/77	0.30270573541973567	1.0	0	0	1.5584415584415583	1.8623284918379568	CD4;HSPA6;HSPA2
Cholinergic synapse	4/112	0.30733899532659725	1.0	0	0	1.4285714285714284	1.6854341732739702	KCNQ1;ADCY3;PRKACA;CREB5
ABC transporters	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	ABCB6;ABCG1
Cytokine-cytokine receptor interaction	9/294	0.31572343064522385	1.0	0	0	1.2244897959183672	1.4117004099190449	ACVR1;IL32;CD4;TNFSF14;IL18;TNFRSF10C;IL36RN;FASLG;LTBR
Cysteine and methionine metabolism	2/47	0.32917493125894143	1.0	0	0	1.7021276595744679	1.891346320966911	MAT2A;GCLM
Hedgehog signaling pathway	2/47	0.32917493125894143	1.0	0	0	1.7021276595744679	1.891346320966911	ARRB1;PRKACA
Sphingolipid metabolism	2/47	0.32917493125894143	1.0	0	0	1.7021276595744679	1.891346320966911	SMPD2;GLA
Calcium signaling pathway	6/188	0.3306142969143183	1.0	0	0	1.276595744680851	1.4129398074579596	HRH2;ADCY3;VDAC1;CALM3;PRKACA;SLC25A6
Chemokine signaling pathway	6/190	0.3394664315887201	1.0	0	0	1.263157894736842	1.364690795241192	NCF1;WAS;ADCY3;ARRB1;PRKACA;RASGRP2
Arginine and proline metabolism	2/49	0.3474929610282407	1.0	0	0	1.6326530612244896	1.7257320330061812	ARG2;ALDH2
Selenocompound metabolism	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	TXNRD1
Hypertrophic cardiomyopathy (HCM)	3/85	0.3575874776802259	1.0	0	0	1.4117647058823528	1.4518238879557512	LMNA;CACNA2D3;ITGAV
Insulin secretion	3/86	0.36442414082249097	1.0	0	0	1.3953488372093021	1.4085165595114748	ADCY3;PRKACA;CREB5
Salmonella infection	3/86	0.36442414082249097	1.0	0	0	1.3953488372093021	1.4085165595114748	ARPC1B;IL18;WAS
Cellular senescence	5/160	0.37113057249185394	1.0	0	0	1.25	1.239001663595338	VDAC1;CALM3;MTOR;MAP2K6;SLC25A6
Platelet activation	4/124	0.37548462272034455	1.0	0	0	1.2903225806451613	1.263919690443347	BTK;ADCY3;PRKACA;RASGRP2
Oocyte meiosis	4/125	0.38116325301323645	1.0	0	0	1.28	1.234595212838566	PPP2CB;ADCY3;CALM3;PRKACA
Proteoglycans in cancer	6/201	0.38846981218186155	1.0	0	0	1.1940298507462686	1.1290027650329573	FZD7;FASLG;ITGAV;PRKACA;MET;MTOR
Viral carcinogenesis	6/201	0.38846981218186155	1.0	0	0	1.1940298507462686	1.1290027650329573	GSN;TRAF3;HIST1H4J;LTBR;PRKACA;CREB5
RNA transport	5/165	0.39594842156275617	1.0	0	0	1.2121212121212122	1.122995545199561	POP1;XPO5;GEMIN4;RPP38;PAIP1
One carbon pool by folate	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	MTHFD1L
Autophagy	4/128	0.3981613618363161	1.0	0	0	1.25	1.151122405141757	PPP2CB;PRKACA;ZFYVE1;MTOR
Morphine addiction	3/91	0.39839258143942596	1.0	0	0	1.3186813186813187	1.2136053287868656	ADCY3;ARRB1;PRKACA
Regulation of lipolysis in adipocytes	2/55	0.40132045183103177	1.0	0	0	1.4545454545454544	1.3279927840918175	ADCY3;PRKACA
Relaxin signaling pathway	4/130	0.4094511420274484	1.0	0	0	1.2307692307692308	1.0990002388867115	ADCY3;ARRB1;PRKACA;CREB5
Endocytosis	7/244	0.41002290820824067	1.0	0	0	1.1475409836065573	1.0230812672396992	CYTH4;IQSEC2;ARPC1B;HSPA6;WAS;ARRB1;HSPA2
Glutathione metabolism	2/56	0.41009437639646396	1.0	0	0	1.4285714285714284	1.273382799199648	GGT7;GCLM
Hepatocellular carcinoma	5/168	0.4108018106583153	1.0	0	0	1.1904761904761902	1.0591004682118168	NQO1;FZD7;TXNRD1;MET;MTOR
Arginine biosynthesis	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	ARG2
Pyrimidine metabolism	2/57	0.41880475936093825	1.0	0	0	1.4035087719298245	1.2215444712550116	CDA;PNP
Tight junction	5/170	0.4206761550467687	1.0	0	0	1.176470588235294	1.0186964343820846	PPP2CB;WAS;CD1E;CD1D;PRKACA
Other types of O-glycan biosynthesis	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	POFUT2
Human immunodeficiency virus 1 infection	6/212	0.43743860898225356	1.0	0	0	1.1320754716981132	0.936021402290767	CD4;CALM3;FASLG;APOBEC3A;MTOR;MAP2K6
Circadian entrainment	3/97	0.4384603644337263	1.0	0	0	1.2371134020618557	1.0199825075033913	ADCY3;CALM3;PRKACA
Histidine metabolism	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	ALDH2
Apelin signaling pathway	4/137	0.44857167121284724	1.0	0	0	1.167883211678832	0.9362765643386131	ADCY3;CALM3;PRKACA;MTOR
Insulin signaling pathway	4/137	0.44857167121284724	1.0	0	0	1.167883211678832	0.9362765643386131	CALM3;PRKACA;FBP1;MTOR
Choline metabolism in cancer	3/99	0.45159604781162715	1.0	0	0	1.2121212121212122	0.9635966039626941	CHKB;WAS;MTOR
Phosphatidylinositol signaling system	3/99	0.45159604781162715	1.0	0	0	1.2121212121212122	0.9635966039626941	IMPA2;CALM3;PIP4K2C
Glycerolipid metabolism	2/61	0.4529669891745948	1.0	0	0	1.3114754098360655	1.0386046265359035	ALDH2;GLA
Measles	4/138	0.454097806284179	1.0	0	0	1.1594202898550725	0.9152958513611567	TRAF3;HSPA6;FASLG;HSPA2
Pathways in cancer	14/530	0.45509198821296737	1.0	0	0	1.0566037735849056	0.831817352449777	NQO1;SPI1;FZD7;TXNRD1;ADCY3;FASLG;RASGRP2;MTOR;RASSF1;TRAF3;ITGAV;CALM3;PRKACA;MET
NOD-like receptor signaling pathway	5/178	0.4598303499169518	1.0	0	0	1.1235955056179774	0.8729187214072784	TRAF3;CARD9;IL18;VDAC1;TP53BP1
Tuberculosis	5/179	0.4646752739691283	1.0	0	0	1.1173184357541899	0.8563312322847955	CR1;ITGB2;CARD9;IL18;CALM3
alpha-Linolenic acid metabolism	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	FADS2
Parkinson disease	4/142	0.4760115717118304	1.0	0	0	1.1267605633802817	0.8364091433546328	VDAC1;PRKACA;SLC6A3;SLC25A6
C-type lectin receptor signaling pathway	3/104	0.4838567938447761	1.0	0	0	1.1538461538461537	0.8376534190762757	CLEC4D;CARD9;CALM3
Toll-like receptor signaling pathway	3/104	0.4838567938447761	1.0	0	0	1.1538461538461537	0.8376534190762757	TRAF3;LY96;MAP2K6
Central carbon metabolism in cancer	2/65	0.48595425402499	1.0	0	0	1.2307692307692308	0.8881732763477085	MET;MTOR
Shigellosis	2/65	0.48595425402499	1.0	0	0	1.2307692307692308	0.8881732763477085	ARPC1B;WAS
Acute myeloid leukemia	2/66	0.49400617659427287	1.0	0	0	1.2121212121212122	0.8547966771455834	SPI1;MTOR
Ascorbate and aldarate metabolism	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	ALDH2
Long-term potentiation	2/67	0.5019777233846834	1.0	0	0	1.1940298507462686	0.8229248191077754	CALM3;PRKACA
Retinol metabolism	2/67	0.5019777233846834	1.0	0	0	1.1940298507462686	0.8229248191077754	ALDH1A1;CYP1A1
Phototransduction	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	CALM3
Phospholipase D signaling pathway	4/148	0.5082257213520626	1.0	0	0	1.0810810810810811	0.7317076721300466	CYTH4;ADCY3;AVP;MTOR
Glycolysis / Gluconeogenesis	2/68	0.5098678748711668	1.0	0	0	1.176470588235294	0.7924748890682	ALDH2;FBP1
Adipocytokine signaling pathway	2/69	0.5176757123539347	1.0	0	0	1.1594202898550725	0.7633695892092621	CD36;MTOR
Renin secretion	2/69	0.5176757123539347	1.0	0	0	1.1594202898550725	0.7633695892092621	CALM3;PRKACA
TNF signaling pathway	3/110	0.5213279209858358	1.0	0	0	1.0909090909090908	0.7105920309159328	TRAF3;MAP2K6;CREB5
Ras signaling pathway	6/232	0.5241209933362456	1.0	0	0	1.0344827586206895	0.6683097082776374	RASSF1;CALM3;FASLG;PRKACA;RASGRP2;MET
Phagosome	4/152	0.5292001078705473	1.0	0	0	1.0526315789473684	0.6698827820045727	NCF1;ITGB2;ITGAV;CD36
Huntington disease	5/193	0.5308881795815451	1.0	0	0	1.0362694300518134	0.6561698077807674	POLR2D;VDAC1;DNAL1;CREB5;SLC25A6
Oxytocin signaling pathway	4/153	0.5343754066017563	1.0	0	0	1.0457516339869282	0.6553272453848119	CACNA2D3;ADCY3;CALM3;PRKACA
Ribosome	4/153	0.5343754066017563	1.0	0	0	1.0457516339869282	0.6553272453848119	RPS28;RPS10;MRPL32;MRPS18C
Adherens junction	2/72	0.5405975770602098	1.0	0	0	1.111111111111111	0.6834223634393684	WAS;MET
Bile secretion	2/72	0.5405975770602098	1.0	0	0	1.111111111111111	0.6834223634393684	ADCY3;PRKACA
beta-Alanine metabolism	1/31	0.5440842429149877	1.0	0	0	1.2903225806451613	0.7853563687947012	ALDH2
Cushing syndrome	4/155	0.5446402358822579	1.0	0	0	1.032258064516129	0.6272307818732501	FZD7;ADCY3;PRKACA;CREB5
Glutamatergic synapse	3/114	0.5454686522317513	1.0	0	0	1.0526315789473684	0.6380104647156472	HOMER1;ADCY3;PRKACA
Inositol phosphate metabolism	2/74	0.5554545611303542	1.0	0	0	1.0810810810810811	0.635641590695438	IMPA2;PIP4K2C
Glioma	2/75	0.5627543403864517	1.0	0	0	1.0666666666666667	0.6132395588377343	CALM3;MTOR
Fructose and mannose metabolism	1/33	0.5666300836000462	1.0	0	0	1.2121212121212122	0.6885437552033686	FBP1
Neurotrophin signaling pathway	3/119	0.5746232085417885	1.0	0	0	1.0084033613445378	0.5586965470319281	SORT1;CALM3;FASLG
SNARE interactions in vesicular transport	1/34	0.5774822066735724	1.0	0	0	1.176470588235294	0.6459737035478923	BET1
Hepatitis B	4/163	0.5844865947758509	1.0	0	0	0.9815950920245399	0.5271376027958177	TRAF3;FASLG;MAP2K6;CREB5
Human papillomavirus infection	8/330	0.5848867904454247	1.0	0	0	0.9696969696969696	0.5200843355965293	PPP2CB;TRAF3;FZD7;FASLG;ITGAV;PRKACA;MTOR;CREB5
Complement and coagulation cascades	2/79	0.591088531821221	1.0	0	0	1.0126582278481011	0.5324450357053537	CR1;ITGB2
Lysosome	3/123	0.5970899258295942	1.0	0	0	0.975609756097561	0.5031098023441123	SORT1;GAA;GLA
ECM-receptor interaction	2/82	0.611427375574375	1.0	0	0	0.975609756097561	0.4799600929754372	ITGAV;CD36
Peroxisome	2/83	0.6180333278447322	1.0	0	0	0.963855421686747	0.4638196572792209	HACL1;SLC27A2
Allograft rejection	1/38	0.6182452955593541	1.0	0	0	1.0526315789473684	0.5061789283103968	FASLG
Pyruvate metabolism	1/39	0.6278072988155387	1.0	0	0	1.0256410256410255	0.4774584703811021	ALDH2
Purine metabolism	3/129	0.62930752214775	1.0	0	0	0.9302325581395349	0.43082347471841215	PNP;ADCY3;ADA
Natural killer cell mediated cytotoxicity	3/131	0.6396436458477918	1.0	0	0	0.916030534351145	0.4093228040279114	ITGB2;FASLG;HCST
FoxO signaling pathway	3/132	0.6447354146223417	1.0	0	0	0.9090909090909091	0.399013869302999	CDKN2D;HOMER1;FASLG
Fat digestion and absorption	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	CD36
Graft-versus-host disease	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	FASLG
Gap junction	2/88	0.649768200720319	1.0	0	0	0.9090909090909091	0.3919450854280717	ADCY3;PRKACA
GABAergic synapse	2/89	0.6558581466108996	1.0	0	0	0.898876404494382	0.37915573334263386	ADCY3;PRKACA
Protein digestion and absorption	2/90	0.6618632480006403	1.0	0	0	0.8888888888888888	0.3668411719125685	KCNQ1;SLC16A10
Type I diabetes mellitus	1/43	0.6637238288168202	1.0	0	0	0.9302325581395349	0.38129221998251456	FASLG
Rheumatoid arthritis	2/91	0.6677839316144591	1.0	0	0	0.8791208791208791	0.3549807590642075	ITGB2;IL18
mRNA surveillance pathway	2/91	0.6677839316144591	1.0	0	0	0.8791208791208791	0.3549807590642075	PPP2CB;PELO
Fatty acid degradation	1/44	0.6721488131969349	1.0	0	0	0.9090909090909091	0.3611595588775441	ALDH2
Signaling pathways regulating pluripotency of stem cells	3/139	0.678947280053301	1.0	0	0	0.8633093525179856	0.3342835665780219	ACVR1;FZD7;SKIL
IL-17 signaling pathway	2/93	0.6793739096257446	1.0	0	0	0.8602150537634409	0.33254505468787643	TRAF3;S100A8
Small cell lung cancer	2/93	0.6793739096257446	1.0	0	0	0.8602150537634409	0.33254505468787643	TRAF3;ITGAV
Basal transcription factors	1/45	0.6803631304766049	1.0	0	0	0.8888888888888888	0.3423365403917318	TAF5
Glycosphingolipid biosynthesis	1/45	0.6803631304766049	1.0	0	0	0.8888888888888888	0.3423365403917318	GLA
Kaposi sarcoma-associated herpesvirus infection	4/186	0.6869502989478743	1.0	0	0	0.8602150537634409	0.32300501886525396	TRAF3;CALM3;MTOR;MAP2K6
Type II diabetes mellitus	1/46	0.688372038071095	1.0	0	0	0.8695652173913043	0.32471811668930733	MTOR
Nucleotide excision repair	1/47	0.69618066242957	1.0	0	0	0.8510638297872339	0.30820942968045956	ERCC6
Prostate cancer	2/97	0.7015629289067601	1.0	0	0	0.8247422680412371	0.29232550701224613	MTOR;CREB5
Amino sugar and nucleotide sugar metabolism	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	PGM3
Endocrine and other factor-regulated calcium reabsorption	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	PRKACA
Intestinal immune network for IgA production	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	LTBR
Valine, leucine and isoleucine degradation	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	ALDH2
Progesterone-mediated oocyte maturation	2/99	0.712171216084855	1.0	0	0	0.8080808080808081	0.27429246420172493	ADCY3;PRKACA
HIF-1 signaling pathway	2/100	0.7173559974425507	1.0	0	0	0.7999999999999999	0.2657464415359102	LTBR;MTOR
N-Glycan biosynthesis	1/50	0.7184542048692922	1.0	0	0	0.7999999999999999	0.26452265010260456	DOLK
Gastric cancer	3/149	0.7234931524735302	1.0	0	0	0.8053691275167785	0.26066915226933807	FZD7;MET;MTOR
Amyotrophic lateral sclerosis (ALS)	1/51	0.7255104548045064	1.0	0	0	0.7843137254901961	0.25167042845488546	MAP2K6
Chagas disease (American trypanosomiasis)	2/103	0.7324409619068384	1.0	0	0	0.7766990291262135	0.24184274906292497	PPP2CB;FASLG
Autoimmune thyroid disease	1/53	0.7390978494043314	1.0	0	0	0.7547169811320754	0.22816978033568033	FASLG
Epstein-Barr virus infection	4/201	0.7434367888046584	1.0	0	0	0.7960199004975124	0.2359972418836174	TRAF3;BTK;CD58;MAP2K6
Hepatitis C	3/155	0.7478227718898713	1.0	0	0	0.7741935483870968	0.22497233423808818	PPP2CB;TRAF3;FASLG
Th17 cell differentiation	2/107	0.7514855127188107	1.0	0	0	0.747663551401869	0.21360997965922082	CD4;MTOR
Wnt signaling pathway	3/158	0.7593313228545253	1.0	0	0	0.7594936708860759	0.2091015731665911	FZD7;PRKACA;NKD1
Leukocyte transendothelial migration	2/112	0.7736407907197486	1.0	0	0	0.7142857142857142	0.1833197198535737	NCF1;ITGB2
Necroptosis	3/162	0.7740120011092149	1.0	0	0	0.7407407407407407	0.18975400015077987	VDAC1;FASLG;SLC25A6
Lysine degradation	1/59	0.7759629585959883	1.0	0	0	0.6779661016949152	0.1719664364110286	ALDH2
Viral myocarditis	1/59	0.7759629585959883	1.0	0	0	0.6779661016949152	0.1719664364110286	ITGB2
Serotonergic synapse	2/113	0.7778595415712045	1.0	0	0	0.7079646017699115	0.17784729835672625	ALOX5;PRKACA
cAMP signaling pathway	4/212	0.7796958874359609	1.0	0	0	0.7547169811320754	0.18781231941672752	ADCY3;CALM3;PRKACA;CREB5
Long-term depression	1/60	0.7815804178020295	1.0	0	0	0.6666666666666666	0.1642914883710904	PPP2CB
Steroid hormone biosynthesis	1/60	0.7815804178020295	1.0	0	0	0.6666666666666666	0.1642914883710904	CYP1A1
Protein processing in endoplasmic reticulum	3/165	0.7845351354244723	1.0	0	0	0.7272727272727272	0.1764828514783099	HSPA6;HSPA2;RNF185
PI3K-Akt signaling pathway	7/354	0.7850814384768559	1.0	0	0	0.7909604519774012	0.1913869788798309	PPP2CB;MYB;FASLG;ITGAV;MET;MTOR;CREB5
Herpes simplex virus 1 infection	10/492	0.7895164157056408	1.0	0	0	0.8130081300813008	0.19214199428336706	ZNF584;TNFSF14;TRAF3;CARD9;ZNF813;ZFP69B;FASLG;ZNF2;MTOR;ZNF189
